instructor,avg_gpa
"GUIDOTTI, P.",2.314
"TRANG, N.",2.6544444444444446
"WON, Y.",3.005714285714286
"HOUSTON, S.",3.4617948717948717
"TAYLOR, D.",3.98125
"SCOLNIK, N.",3.982
"FIRESTONE, A.",3.585
"ROUSSEAU, J.",3.3049999999999997
"GOULDING, C.",3.17
"COHN, J.",3.29
"FITZGERALD, M.",3.2776190476190474
"DOLLAR, F.",3.4934374999999998
"LIN, Z.",2.5791666666666666
"RINEHART, J.",3.2101754385964916
"RODRIGUEZ, R.",3.3033333333333332
"GRANT LUDWIG, L.",3.3306666666666667
"LAKON, C.",3.28
"GARFIN, D.",3.3035294117647056
"LUI, J.",2.717575757575757
"SOSA, C.",2.4983333333333335
"LANGDON, L.",2.936666666666667
"KE, W.",3.2266666666666666
"SCHULTE, J.",3.526842105263158
"QUACKENBUSH, G.",3.758
"MAGID, B.",3.481428571428572
"PEACE, S.",3.204615384615385
"SHIPLEY, A.",3.543333333333333
"PERLOFF, A.",2.4466666666666668
"MAURER, J.",3.5152000000000005
"LALINDE, J.",3.2437500000000004
"VARELA, C.",3.5789473684210535
"FITZJARRALD, L.",3.590370370370371
"ROSENDAHL, C.",3.6477777777777782
"DAVIES, E.",3.0875
"RAO, A.",3.451428571428571
"GRANT, M.",3.0488888888888885
"KU, R.",3.0700000000000003
"RAMON, M.",3.21
"CARTER, A.",3.2159999999999997
"GOULD, M.",3.4966666666666666
"PATEL, S.",3.4014285714285712
"KINNEY-LANG, S.",3.4433333333333334
"CAPUTO, D.",3.5496774193548384
"BARRETT, R.",3.2691666666666674
"SHAPIRO, B.",3.2039999999999997
"RODRIGUEZ, J.",3.39
"WILD, B.",3.646470588235294
"YANIGA, A.",3.13375
"WOOD, A.",3.1933333333333334
"GOODALE, S.",3.005
"WEEKS, M.",3.278333333333333
"CARLSON, R.",3.896666666666667
"LITWIN, I.",3.0374999999999996
"BOSE, M.",3.146666666666667
"BUHANAN, K.",2.83
"COOKS CUMBO, B.",3.157142857142857
"SOTO-DIAZ, M.",3.782857142857143
"WOLFGRAM, J.",3.045
"MIMURA, G.",2.9826315789473683
"RAZORENOVA, O.",3.164444444444444
"BUSH, R.",2.685
"ARORA, K.",3.545
"BOIKO, A.",2.7
"COTMAN, C.",3.5666666666666664
"MCNAUGHTON, B.",3.7642857142857147
"GARGUS, J.",4.0
"LAKEY, J.",3.978
"GRATTON, E.",3.847142857142857
"MANDELSHTAM, V.",2.724285714285714
"CHAPUT, J.",3.4783333333333335
"ENRIQUEZ, L.",3.4177777777777774
"ABDOLHOSSEINI, QOMI.",2.59
"JAIN, R.",3.433333333333333
"GAUDIOT, J.",2.669411764705882
MESSINA-KLEINMAN.,3.4799999999999995
"MALLY, L.",3.91
"MANKE, A.",3.57
"VERAVERBEKE, S.",3.64
"BRIDGES, W.",3.2175
"MENDOZA, E.",3.62
"SIMPKINS-CHAPUT, S.",3.605
"KETSEOGLOU, T.",3.468888888888889
"SZALAY, M.",3.478333333333333
"WILLWERSCHEID, J.",3.6550000000000002
"MAHMUD, L.",3.3674999999999997
"MITCHELL, L.",3.4699999999999998
"MCCLURE, D.",3.4322222222222223
"OCEGUEDA, M.",3.51
"HIGHSMITH, A.",3.531111111111111
"HAIMSON, O.",3.44
"BALDI, P.",3.4085714285714284
"KERNAN, J.",2.95
"STROUT, W.",3.5700000000000003
"WEINSTEIN, H.",3.145
"YIN, S.",3.55
"NIAN, T.",3.8649999999999998
"PEARCE, J.",3.26
"GRAHAM, J.",3.795
"ZHANG, X.",2.847368421052632
"GORODETSKI, A.",3.0485714285714285
"BRANNICK, J.",3.55
"KAPLAN, N.",2.8671428571428565
"NIE, Q.",2.56
"WAN, D.",3.063333333333334
"BOBROW, J.",3.311666666666667
"DOLAN, B.",3.875
"LIGETI, L.",3.3227272727272723
"BLICKFELDT, K.",4.0
"BERG, J.",3.79
"GUISASOLA, S.",3.06
"KEELEY, R.",3.9073684210526323
"MOLZON, W.",2.9145762711864407
"RUTLEDGE, J.",3.28
"TAJIMA, T.",3.13
"NICHOLLS, W.",3.2746153846153843
"FRIED, J.",2.77
"GARDE, A.",3.628461538461538
"CHAMBERS, S.",3.0586666666666664
"KOPSTEIN, J.",3.442999999999999
"CAMPBELL, J.",3.275
"TWIST, K.",2.8075
"HENRY, S.",2.05
"DETRANO, R.",3.99
"VIGIL, V.",3.625
"WIE, J.",3.8233333333333337
"OCHI, D.",3.3160000000000003
"GOLDBERG, R.",3.3131578947368414
"STRINGS, S.",3.215714285714285
"OMBAO, H.",3.45
"CHRISTENSEN, F.",2.87
"SHEN, W.",3.220714285714286
"PARKS, S.",3.5340000000000003
"MATHEWS, E.",3.1599999999999997
"MARCUS, G.",3.517777777777778
"TSUI, C.",3.5420000000000003
"AISPURO, E.",3.8875
"SELVIK, R.",3.84
"MURNANE, M.",3.6666666666666665
"ZAVEH, M.",3.865
"RUANO, A.",3.8
"HERBERT, J.",3.3033333333333337
"SENEAR, D.",2.89
"HUGHES, B.",3.846981132075472
"MOROZKO, E.",2.995
"FIGUEROA VELEZ, D.",3.05
"SANCHEZ, I.",3.11
"KILIANSKI, S.",2.99
"EMERSON, J.",3.125
"BREDY, T.",4.0
"ANDERSEN, B.",4.0
"WILDER-SMITH, P.",4.0
"KING, R.",3.62
"ARDO, S.",2.8983333333333334
"APKARIAN, A.",2.8099999999999996
"EL GANZOURY, H.",3.385
"GRANT, S.",2.543333333333333
"FAHRTASH, M.",3.72
"LEVINE, L.",2.955
"ZHAO, S.",3.321875
"MALEK, S.",3.350769230769231
"BERK, H.",3.384255319148936
"CHAVEZ, A.",3.98
"BLACKWELL, M.",4.0
"GIFFORD, S.",3.9
"GUENTHER, A.",3.2
"XU, D.",3.2024999999999997
"WIRTH, D.",3.6234782608695646
"GREEN, M.",3.086470588235294
"RECKER, W.",3.7
WILLWERSCHEID.,3.4699999999999998
"COLLER, I.",3.5641176470588234
"ALTENBERND, E.",3.17
"MILNE, A.",3.3600000000000003
"LOPES, C.",3.350769230769231
"OLSON, G.",3.06
"TANENBAUM, J.",3.7387499999999996
"TUHUS-DUBROW, R.",3.4975
"CEVIK, S.",3.291875
"GOFFARD, C.",3.642857142857143
"WEHMEIER, K.",3.6390000000000002
"YANG, D.",3.4025
"KNIAZEVA, M.",3.3157142857142863
"SANCHEZ-TAPIA, C.",2.465
"YAN, H.",3.4391304347826077
"WAN, F.",3.1766666666666663
"JITOMIRSKAYA, S.",2.283333333333333
"MUZIO, L.",3.483333333333333
"WEINSTEIN, J.",3.62
"SCHAFER, K.",3.388333333333333
"ZANE, M.",2.74
"DE LA MAZA, H.",3.6125000000000003
"PLETT, T.",3.225333333333333
"SIRYAPORN, A.",3.2646666666666664
"TOPPER, K.",2.9699999999999998
"RHINEHART, A.",3.964
"HOUSTON, J.",3.54
RIM.,2.4
"ESPINOZA, C.",3.040625
"KESSLER, S.",3.32
"RYAN, M.",3.5840000000000005
"SORENTINO, S.",3.675
"HARTMAN, G.",3.2299999999999995
"MCKINSON, K.",2.81
"DEUTSCH, C.",3.37
LEE.,3.66
"CAHILL, C.",3.225
NELMS.,3.33
"ALBERT, B.",3.7800000000000002
"RINCON, D.",3.92
"OCHOA, V.",2.67
"KARSTEN, C.",2.37
"HO, B.",2.92
"CALLE, E.",2.34
"VO, T.",2.61
"ALVAREZ, M.",3.035
"LISTER, E.",3.09
"KATSANIS, A.",3.165
"RUTLEDGE, G.",3.24
"AHRAR, S.",3.99
"ROMONOSKY, D.",2.44
"CHEN, K.",2.826
"FARRAG, I.",3.25
"PARKER, E.",2.96
"YATES, T.",3.58
"GROULX, K.",2.465
"PIFER, N.",2.79
HANINK.,3.0833333333333335
MAGNUS.,3.26
"MEJIA MESINAS, A.",3.57
DUNBAR.,2.93
"TOSCA, M.",2.87
"ELDER, C.",2.69
"GRIEMAN, M.",2.56
"SECO GUIX, R.",2.39
"DOBSON, L.",2.63
"CHO, E.",3.491428571428571
"ASQUITH, B.",3.07
"CHATURVEDI, M.",2.96
"BHATTACHARYA, A.",3.7824999999999998
"SHIRLEY, P.",2.78
"KUMAR, V.",3.19
"JESSIE, D.",2.4292000000000002
"ZINGER, D.",3.5266666666666673
"AMIRI, D.",3.51
"ABDEL LATIF, M.",3.0016666666666665
"FAN, C.",3.3400000000000003
GONZALES.,3.08
"BREITENSTEIN, S.",3.1380000000000003
MCKENNA.,3.455
"MALEKZADEH, ERDAJI.",3.205
"FOUSER, D.",2.93
"COMBS, M.",3.205
DICKMEYER.,3.68
OLOMI.,3.83
"IBRAHIM, M.",3.2511111111111113
"GAGO MASAGUE, S.",3.4158620689655175
"LEE, P.",2.73
"SCAUSO, M.",3.33
"TOLL, A.",3.09
"BAI, J.",3.32
"LEE, Y.",3.38074074074074
"AKDEVELIOGLU, D.",3.73
"LI, Y.",3.2199999999999998
"GOREN, V.",2.256666666666667
FERENC.,2.36
"HORNE, J.",2.94
"ZIAEE, A.",2.5375
"INGATO, D.",3.2
"PRITCHARD, D.",3.4878260869565216
BANICK.,2.99
"GILTON, M.",3.1849999999999996
HYLAND.,2.63
"BAGHGAR BOSTAN, ABA.",3.4127272727272726
"BRYANT, D.",2.99375
"KNIGHT-RINI, M.",3.605
WILFORD.,2.93
LUBENS.,2.83
"BREDOW, V.",3.7933333333333334
"MUNOZ, K.",3.4
"DILLON, H.",3.01
CONTRERAS.,3.52
MORGAN.,3.0700000000000003
"VICTORIA TORRES, P.",4.0
"HOSOKI, R.",2.6599999999999997
"VANN, B.",3.95
"LASCHEVER, E.",3.1
"WANG, C.",2.855
"GRUEN, L.",3.0149999999999997
"ALLEN, C.",3.57
DELALTO.,2.7649999999999997
"CARR, W.",3.8049999999999997
"WENCLEWICZ, K.",2.97
"RUMMERFIELD, W.",2.61
"AGUA, J.",3.84
"MEARES, I.",3.39
"GOWANS, J.",3.7600000000000002
"GIDEONSE, T.",3.433958333333333
"CINQUIN, O.",2.788888888888889
"WUNDERLICH, Z.",2.63
"ATWOOD, S.",3.6088235294117648
"BERNS, M.",3.1966666666666668
"METHERATE, R.",3.7218181818181817
"SEILER, M.",3.984375
"DUNCAN, P.",2.85
"DOWNING, T.",3.6500000000000004
"NAEIM, F.",3.0500000000000003
"BUCKNAM, J.",3.5366666666666666
"ELDEFRAWY, K.",2.81
"MUNIZ, A.",3.7666666666666666
"ALLEN, A.",3.04
"YAMANAKA, B.",3.986666666666667
"REED, C.",3.9649999999999994
"BATES, A.",3.8733333333333335
"HARDING, M.",3.522222222222222
"OLIVA VALLEJO, B.",3.01
"YOUNG, E.",3.04
"DEUS, T.",3.6666666666666665
"FARKAS, G.",3.7630000000000003
"BEHBAHANI, A.",2.92
"KLEINFELDER, S.",3.83
"DUNFORD, A.",3.36
"MARTIN, T.",3.302307692307693
"PERMEZEL, M.",3.4266666666666663
"FREI, P.",3.347272727272727
"ROOTS, J.",3.3700000000000006
"BOWKER, G.",3.662857142857143
"BLACK, R.",3.7588235294117647
"HERMANS, K.",3.139230769230769
"TRAMMELL, A.",3.52
"CHARBIT, D.",3.0599999999999996
"KANAVOU, A.",3.3049999999999997
"KATZ, J.",3.4499999999999997
"KIM, N.",3.77
"BRADFORD, K.",3.718888888888889
"COX, S.",3.13
"FULLER, E.",3.5775000000000006
"FRANCO DE LEON, M.",2.55
"CAMPBELL, M.",2.234
"TROGDON, T.",2.925
"SCHOEN, R.",3.0342857142857143
"DANIELIAN, S.",3.92
"WANG, P.",3.7733333333333334
"HAMMEL, S.",3.36125
"KOO, S.",3.9212499999999997
"COLIVA, A.",3.4899999999999998
"BRANDOM, B.",3.53
"WANG, J.",3.17
"GASWINT, G.",3.5159999999999996
"LUCAS, R.",3.21
"STANFIELD, M.",3.1733333333333333
"SWANEY, J.",3.0324999999999998
"TANNER, J.",3.3449999999999998
"YU, S.",3.5699999999999994
"SAWAYA, R.",3.32
"HAKIMI, S.",3.7649999999999997
"MAKSIMOV, P.",3.65
"KHAN, A.",3.8000000000000003
"WATERBURY, M.",3.8049999999999997
"YU, A.",3.5321428571428584
"VILLHAUER, E.",3.533333333333333
"PLACE, S.",3.825
"DRURY, S.",3.2619999999999996
"CHEN, S.",3.144
"TAULBEE, J.",2.6700000000000004
"COMBS, C.",2.6166666666666667
"ROMERO, A.",3.116666666666667
"LILLARD, B.",2.9339999999999997
"BLUM, T.",2.7399999999999998
"GROFMAN, B.",3.4453846153846146
"LOCKYER, W.",3.54
"RITT-OLSON, A.",3.5225
"FORAKER, J.",3.1815384615384614
"BERLIN, M.",3.4345454545454546
"SACKS, R.",3.4185714285714286
"GREEN, R.",3.18
"OVEISY, F.",2.643333333333333
"SEIGEL, G.",3.3866666666666667
"SMITH-NEWMAN, J.",3.4979999999999993
"BOBIER, C.",3.2325
"LEVIN, D.",3.4877777777777776
"CARNIE, D.",3.514285714285714
"PRICE, D.",2.996976744186047
"SPEER, M.",2.98125
"RICHARDSON, S.",3.578888888888889
"TAN, I.",3.7815789473684216
"MCCABE, T.",3.054166666666667
"NAGRA, S.",3.7614285714285716
"ABRAMS, J.",3.401111111111111
"SLADE, M.",3.4516666666666667
"GOLDSMITH, M.",3.1666666666666665
"BRATCHES, T.",3.2199999999999998
"TSUFIM, F.",2.969
"DZIUBA, A.",3.0566666666666666
"SCHWARTZ, S.",3.27
"HOGELAND, A.",3.2485714285714287
"WILLIAMS, T.",3.1496153846153847
"WOOD, J.",3.4447999999999994
"ROGERS, J.",3.073333333333333
"CSEPANYI, A.",3.84
"ROSS-HO, A.",3.940625
"DONAHEY, K.",3.8379999999999996
"WEARING, S.",3.46
"ZHENG, X.",3.37
"SALINAS, K.",3.13
"THORNTON, K.",2.853333333333333
"CAIOZZO, V.",3.67
"BENMOHAMED, L.",4.0
"BILLIMEK, J.",4.0
"KIMONIS, V.",4.0
"LI, H.",3.1935294117647057
"RICHARDSON, M.",2.465
"BOGART, J.",2.98
"MANG, S.",3.1766964285714283
"LI, M.",2.3723529411764708
"KATEBIAN, L.",3.19
"PRETORIUS, C.",3.08
"GARRIDO, M.",3.4466666666666668
"COLBURN, H.",3.235
"COX, A.",3.667142857142857
"MOR, L.",2.904166666666667
"AHMAD, A.",3.4166666666666665
"BURTSEV, A.",3.066666666666667
"EBRAHIMI, P.",2.748
"OWENS, E.",3.2199999999999998
"WILLIAMS, K.",3.527272727272728
ALVAREZ.,3.585
"LUBOVITCH, L.",3.9525
"ALSBERRY, J.",3.7
"DO, A.",2.5933333333333333
"KIDDER, J.",4.0
"TRUMBORE, S.",3.2
"FREEDMAN, M.",3.5066666666666664
"PENNER, E.",3.6
"LEE, D.",3.492
"GIAKOUMIS, S.",3.808
"SCHUMACHER, B.",3.6463636363636365
"PRIESTAF, S.",3.435
"CHOI, M.",3.1025
"SCHATZ, J.",3.346666666666667
"BERBERIAN, H.",3.310909090909091
"MAZMANIAN, M.",3.7000000000000006
"ZHENG, K.",3.9353333333333333
"JORDAN, S.",3.006
"SCARFONE, P.",2.78
"BISKUPIC, J.",3.16
"AHN, A.",3.69
"COULSON, N.",3.365555555555556
"VENKATESH, A.",3.975
"HIRSHLEIFER, D.",3.38
"PLUTA, R.",2.5277272727272724
"FORERO CUERVO, A.",2.0375
"RANGAMANI, N.",2.762857142857143
"SHKEL, A.",2.758
"IMADA, A.",3.7024999999999997
"GRIMES, N.",3.2076470588235293
"MITCHELL, N.",3.856666666666667
"KELLER, S.",3.526666666666667
"BIAN, J.",3.354296875
"TAIT, T.",3.0
"ULIBARRI, N.",3.6
"GILLMAN, H.",3.6750000000000003
"SHARIFF, A.",2.55
"DONCKELS, J.",3.74875
"LEBRON, A.",3.364
"LEGER, K.",3.41
"CALDERON-ZAKS, M.",2.9299999999999997
"TORRES MENDEZ, A.",3.7266666666666666
"NUNEZ, G.",3.7474999999999996
"CASH BEARE, L.",3.34
MARTINEZ-NAVARRO.,2.93
"MALDONADO, M.",3.59
"KUCERA, L.",2.7654545454545456
"CARTER, L.",3.2566666666666664
"MAA, G.",2.9933333333333336
"SINGER, K.",3.1666666666666665
"FINLEY, K.",3.3242253521126766
"BAKKE, B.",3.835
"BORENSTEIN, R.",3.908
"MACKAY, A.",3.75
"FAYMAN, E.",3.53
"EMAMIFAR, N.",3.78
"BYRD, S.",3.837142857142857
SHROFF.,3.6999999999999997
"CRAPSER, J.",3.34
"CAMPBELL, R.",3.495
HARKER.,3.28
"RIBBE, M.",3.2925000000000004
"SHIRAIWA, M.",2.9385714285714286
"HEMMINGER, J.",2.67
"CARLTON, A.",3.4490000000000003
AMON.,3.385
"FLORES, N.",3.69
"DORVASH, S.",3.39
"DOSHER, B.",3.885
"NEFTCI, E.",3.3825000000000003
"SCONTRAS, G.",3.6725000000000008
"AMIRI SANI, A.",2.9583333333333335
"SINGH, S.",3.7625
YATES.,3.05
"CRAWFORD, J.",3.9766666666666666
"SORTE, C.",3.3549999999999995
"MCGUIRE, C.",3.7842857142857143
"GUPTA, D.",2.57
"CARRILLO, J.",3.694666666666667
SCHWEITZER.,3.165
"BABACI-WILHITE, Z.",3.8600000000000003
"NEVAREZ, D.",3.8946666666666667
"LILLO, S.",3.563333333333334
"VANDELL, D.",3.35
"WANG, Z.",2.525
"CLONTZ, A.",2.9964705882352938
"HARNICK-SHAPIRO, B.",3.6029032258064517
"MCCLANAHAN, A.",3.45625
"LITWIN, C.",3.1684615384615387
"SQUIRE, K.",3.8633333333333337
"DARDA, J.",3.36
"JORJANI SADRI, S.",2.69
"SHANTHIKUMAR, D.",3.345
"BRADFORD, T.",3.3033333333333332
"XIN, M.",3.2300000000000004
"PECHMANN, C.",4.0
"GUO, Z.",2.535
"DWORKIN, M.",2.91
"NIKOLOVA, S.",3.001
"ASHOK, PARAMESWARAN.",2.62
KIRKBY.,3.06
"LEVIN FIORELLI, I.",3.6357142857142857
JONES.,3.04
"CAMPI, A.",3.49
BLUM.,3.0333333333333337
VILLARREAL.,3.25
"STREJA, E.",3.41
"BARTELL, S.",3.05
"HOLT, B.",3.83125
BEARDSLEE.,3.04
"GUERRA, N.",3.834285714285714
"BIT, J.",3.96
"SADIKOFF, M.",3.143333333333333
"STILLAR, B.",3.0966666666666662
ARMSTRONG.,2.4050000000000002
"WIRKUS, J.",3.313333333333334
"CHAMBERLIN, C.",3.33
DELUCA.,3.0300000000000002
"BROOKS, E.",3.65
"POPPERL, S.",3.81
"COBEN, N.",2.875
"SANCHEZ, D.",3.2433333333333327
"SAN DIEGO, R.",3.75
CHO.,3.46
"ASEM, J.",3.28
"WARRIOR, R.",3.086
"CHREIFI, G.",2.75
RAMIREZ.,2.51
"SUBRAMANIAN, A.",3.18
"MURALI, M.",2.14
"GALLAGHER, M.",3.395
"NUYUJUKIAN, D.",3.6100000000000003
"ISSAIAN, A.",2.76
"HIEW, S.",2.52
"YOO, S.",3.1119999999999997
"WINTER, A.",3.14
"BROUSSARD, S.",2.73
"RAUP-KOUNOVSKY, A.",3.28
"WARD, K.",3.8442857142857143
"ROCHA, R.",3.7271428571428573
"PARKER, S.",2.58
"NICEWONGER, M.",2.63
"LI, T.",3.14
"DIMITRUK, K.",2.6849999999999996
"YOSHIOKA, K.",2.87
"LUTTMANN, A.",2.85
"RAGUSA, G.",2.4
CHOU.,3.854
"SEYYEDHOSSEINI, M.",3.81
JENSEN.,3.13
"KAUFMAN, S.",3.545714285714286
"SCHMITT, M.",3.19
"KRUGER-ROBBINS, B.",3.4154545454545455
"KNUTSON, M.",2.983333333333334
"ANDRES, E.",3.48
"HUMPHREY, O.",3.4042857142857144
"CANAVERA, K.",3.03
SCAUSO.,3.1550000000000002
"SEONG, E.",3.23
"SAVINELLI, K.",2.86
"EKLUND, S.",3.6670000000000003
"MORTON, J.",3.67
"NOURBAKHSH, S.",3.09
"YOON, E.",3.97
"CAMPBELL, S.",3.51
"KLEINHANS, J.",3.72
"CAO, S.",2.654705882352941
"PENG, T.",1.97
"CHIEN, Y.",3.17
"MAGGIA, M.",2.801176470588235
"YU, L.",3.48
"KWA, A.",2.71
"BADESCU, F.",2.906
"MILGIE, M.",3.215
"KARWIN, C.",2.79375
"KIM, H.",3.658333333333333
"ARORA, M.",3.5
"REILING, C.",3.08
"ALLEN, T.",3.7285714285714286
"HORN, D.",3.64
PHUNG.,3.12
"THOMPSON, R.",3.23
"URBAN, E.",3.41
"SIMPSON, R.",2.91
"WU, K.",2.8
"KAUFFMAN, V.",3.1233333333333335
"WATSON, E.",3.578181818181818
"FUENTES, J.",3.47
"QUINTANA, P.",2.86
"NUNO, M.",2.585
RUMMERFIELD.,3.09
"FORTUN, M.",3.51875
"STRAUGHN, I.",3.2269565217391305
"GARCIA, K.",3.65
"BERGSTROM-KATZ, A.",3.91
"PFEIFFER, M.",3.491666666666667
"WELKER, K.",3.92
"MASTER, J.",3.47875
"GORDON, E.",3.93
"ANDERSON, A.",3.983333333333333
"BARAM, T.",3.9975
"LOTFIPOUR, S.",3.9771428571428573
"KNIGHT, D.",3.2581818181818183
"PENNER, R.",3.086666666666667
"HIRSCHAUER, S.",2.46
"LANNING, J.",3.568387096774194
"SABET, S.",2.44
"NGUYEN, P.",3.8733333333333335
"SPERLING, G.",3.395
"SUDDERTH, E.",3.375
"WU, Z.",3.208181818181819
"RODRIGUEZ, N.",3.2875
"GRISWOLD, E.",3.40125
"BITONG, L.",3.83
"HARPER, J.",3.89
"MURAOKA, A.",3.91
"IHRIG, D.",4.0
"CHAKRABORTY, D.",3.2659999999999996
"KOROBKOVA, K.",3.415
"CARDONA, M.",3.65
"MALCZEWSKI, J.",3.501111111111111
HECK.,4.0
"COURTES, L.",3.59
"NOLAND, C.",3.4845454545454544
"CROOKS, R.",3.86
"NORTON, J.",3.2649999999999997
"GASSKO, I.",3.3433333333333333
"RUBERG, B.",3.5644444444444443
"HOFNUNG, M.",3.185
"MCCARTY, P.",3.7649090909090908
"SNYDER, R.",3.3184000000000005
"PIERSON, P.",3.824
"LEFFEL, B.",3.618
"HIRSHLEIFER, S.",3.307142857142857
"HUANG, L.",3.277222222222222
"MATEI, V.",2.2291666666666665
"ZHAO, M.",2.455
"EVANS, K.",2.58
"YU, F.",2.48
"TABRIZIAN, P.",2.3850000000000002
"MA, T.",1.9
"KOMZSIK, L.",2.6412500000000003
"MACLEAN, A.",2.02
"MEINECKE, L.",2.73
"VIACLOVSKY, J.",3.1000000000000005
"GOLDBRING, I.",2.858333333333333
"VERSHYNIN, R.",2.723333333333333
"ABRAMOVICH, P.",3.241764705882353
"PLOEN, S.",2.56
"WHEALON, C.",3.755
KNOLL.,3.36
"ROSS, L.",3.535714285714285
"DALE, D.",3.77
"SHIELDS, A.",3.0966666666666662
"GOGGIN, S.",3.1972727272727273
"HASEN, R.",3.19
"MALNIGHT, J.",3.1799999999999997
"YOUSEFI, M.",3.6033333333333335
"DANDAMUDI, K.",3.38625
"RIIS, J.",3.1475
"KLEMFUSS, J.",3.471666666666667
"RO, A.",3.165
"SORKIN, D.",3.59
"SCHNEIDER, M.",3.85
"MEDINA HUARITA, E.",3.4749999999999996
"DENT, A.",3.6590476190476187
"KRAIG, A.",3.3433333333333333
"KHAW, D.",3.94
"LERCH, J.",3.5071428571428567
"ARMSTRONG, D.",3.313958333333334
"AEBERSOLD, S.",3.0431250000000003
"LEE, S.",3.586
"ZAMENI, H.",2.724285714285714
"DAMM, K.",3.456666666666667
"YAN, A.",3.1833333333333336
"STYZA, A.",3.2255555555555557
"COSGROVE, T.",3.436666666666667
"BATRES, E.",3.5200000000000005
"RAMIREZ, L.",3.321666666666667
"BAUMGARTNER, J.",3.240769230769231
"RYTHER, S.",3.288888888888889
"WARD, H.",3.042222222222222
"SETTELL, J.",3.3920000000000003
"MACDONALD, D.",3.4622222222222216
"SWIFT, L.",3.3477777777777775
"MIXON, A.",3.495
"DUCHARME, R.",3.346
"MAZLOUMI, B.",3.3176923076923073
"YAN, J.",3.26
"FLACK, K.",3.328333333333333
"PARNEGG, M.",3.3871428571428575
"MYKKANEN, R.",3.1725
"BOYLES, M.",3.4322222222222223
"DRESSEL, S.",3.1325000000000003
"DORFMAN, K.",3.2622222222222224
"SEFIC, D.",3.44875
"DOW, H.",3.1862500000000002
"PALLARES, R.",3.3609999999999998
"HEIM, J.",3.242
"WOODS, D.",3.4775
"MATLOCK, D.",3.3083333333333336
"BEJARANO, C.",3.59
"HAMDY, S.",3.5680000000000005
"GLYNN, M.",3.776
"BORNSTEIN, J.",3.8261538461538462
"WHITESON, K.",3.597777777777777
"HUG, S.",2.53
"POULOS, T.",2.645
"SHERAFAT, Y.",3.56
"FRACCHIA, K.",2.91
"LODOEN, M.",3.7099999999999995
"WONG, B.",4.0
"TOBAR, H.",3.68
"HUNING, L.",3.1
"THAI, J.",3.56
"SCHWAB, G.",3.546666666666667
"LEVORATO, M.",3.4625000000000004
"HERMAWAN, K.",3.71
"CABATINGAN, L.",3.374545454545455
"SKARPETOWSKA, K.",3.505
"DONMALL-REEVE, L.",3.5
"AYALA-WARNER, K.",3.938333333333333
"DOYLE, R.",3.635
"RODMAN, T.",3.698888888888889
"SALTZMAN, E.",3.155
"WERTH, S.",3.2
"JIANG, L.",3.605454545454545
"LUDWIG, J.",3.085333333333333
"GATLIN, B.",3.7909999999999995
"GOODRIDGE, S.",3.404074074074074
"TSENG, P.",3.2459090909090906
"HAGGINS, B.",3.2800000000000002
"PROVENCHER, K.",3.30375
"RAFI, M.",3.54
"JAMBHEKAR, S.",3.4625000000000004
"CHO, A.",3.4
"SALEN, K.",3.807142857142857
"GAYDOS, M.",3.515
"SIAPNO, J.",3.9
"LAURO, G.",3.373333333333333
"SCHMITZ, T.",3.29
"HAZIZA, M.",3.1399999999999997
"NOJABAEI, S.",2.614
"WILKINSON, J.",2.3623809523809522
"ERJAEE, G.",2.947777777777778
"ZHONG, Y.",2.91125
"SORACE, R.",2.458846153846154
"WANG, D.",2.8644736842105263
"NGUYEN, S.",2.15
"CHAN, K.",2.6
"ROMAN, S.",2.578666666666666
"YANG, S.",3.105
"SHIN, B.",3.79
"MCCALLUM, D.",3.28
"KEMP, J.",3.7199999999999998
"ROBERTSON, P.",3.3066666666666666
"ALLAIRE, M.",3.175
"MCTHOMAS, M.",3.206363636363636
"SARDO, M.",2.9949999999999997
"LU, Y.",3.1839999999999997
"RUFFULE, M.",3.9499999999999997
"WONG, K.",3.3884615384615384
"DEVOY, J.",3.7824999999999998
"HSIEH, D.",3.96
"NEIGHBORS, T.",3.930909090909091
"SCHAEFER, D.",3.29
"HIRONAKA, A.",3.795
"TOSCANO, J.",3.6825
"GUINDANI, M.",3.6
"GERACI, J.",3.2276000000000007
"ESLAMI, M.",2.554
"LEE, G.",3.521666666666667
"WEEKS-MAHONEY, M.",3.51375
"COPI, S.",3.344
"ANSELMI II, J.",3.4479999999999995
"COLMENARES GIL, C.",2.85
"MAAMUUJAV, U.",2.9259999999999997
"PHELPS, K.",3.1366666666666667
"WINIARSKI, C.",3.0033333333333334
"REED, S.",2.81
"MOORE, D.",3.606666666666667
RAMIREZ-STAPLETON.,3.9200000000000004
"SIEGEL, C.",3.31
"DOBRIN, J.",4.0
"MILLER, N.",3.7399999999999998
"WANG, A.",3.98
"FAIOLA, C.",3.4583333333333335
"LEW, A.",3.256818181818182
"INLAY, M.",3.6375
"COCCO, M.",3.34
"MESSAOUDI, POWERS.",3.2024999999999997
"KING, C.",3.565862068965518
"ANDRICIOAEI, I.",2.738
"REILLY, A.",2.533333333333333
"HERNANDEZ, A.",3.5107142857142852
"VILLALPANDO, A.",2.3449999999999998
"FEINSTEIN, R.",3.3099999999999996
"EILERTS, H.",3.39
"ISIGUEN, A.",3.41
"TAYLOR-RYDMAN, P.",4.0
"RAPIER, T.",4.0
"MUELLER, N.",3.3166666666666664
"SCHWEITZER, J.",3.4133333333333336
