course_name,avg_gpa
PP&D 100,3.0461538461538464
PP&D 101,3.013333333333333
PP&D 105,3.105
PP&D 107,3.1233333333333335
PP&D 108,3.3025
PP&D 153,3.27
PP&D 167,3.44
PP&D 172,3.8200000000000003
POL SCI 120,3.485
POL SCI 121C,3.046666666666667
POL SCI 122BW,2.9233333333333333
POL SCI 124E,3.625
POL SCI 130A,3.3899999999999997
POL SCI 136B,3.41
POL SCI 142D,2.9099999999999997
POL SCI 146B,3.382857142857143
POL SCI 154F,3.3699999999999997
POL SCI 156D,3.3737500000000002
POL SCI 159,3.2361702127659577
POL SCI 171AW,3.2755555555555556
POL SCI H182A,3.95
PSY BEH 116D,2.8659999999999997
PSY BEH 121D,3.0700000000000003
PSY BEH 136H,2.4475
PSY BEH 137H,3.0411111111111113
PSY BEH 139H,3.1260000000000003
PSY BEH 140H,3.483333333333333
PSY BEH 150C,3.25
PSY BEH 183S,2.872
PSY BEH 192E,2.58
PSY BEH 192T,3.2920000000000003
PSY BEH 192V,3.3618181818181814
PSY BEH 193B,2.8200000000000003
PSY BEH 196,3.930625
PUBHLTH 80,2.7341176470588238
PUBHLTH 102,3.3683333333333336
PUBHLTH 105,3.724444444444445
PUBHLTH 139,3.495833333333333
PUBHLTH 146,3.7337499999999997
PUBHLTH 147,3.2816666666666667
PUBHLTH 163,3.2199999999999998
PUBHLTH 168,3.6811111111111106
PUBHLTH H192A,3.9539999999999997
PUBHLTH 194A,3.705
PUBHLTH 194C,3.8814285714285717
PUBHLTH 199,3.994848484848484
REL STD 5A,3.3579999999999997
ROTC 11,3.8783333333333334
ROTC 141,3.8425000000000002
ROTC 197,3.97
RUSSIAN 1A,3.63875
RUSSIAN 2A,3.515
RUSSIAN 50,3.405789473684211
SOCECOL E127,3.60625
SOCECOL H190A,3.9375
SOCECOL 199,3.976914893617021
SOC SCI H1G,3.4519999999999995
SOC SCI 2A,3.2287500000000002
SOC SCI 5D,3.29625
SOC SCI 10A,2.815128205128205
SOC SCI 66,3.59625
SOC SCI 115D,3.308888888888889
SOC SCI 165,3.17
SOC SCI 172AW,3.4404878048780487
SOC SCI 183A,3.457777777777778
SOC SCI 183CW,3.351428571428572
SOC SCI 193A,3.0862499999999997
SOC SCI 196,3.9214285714285717
SOC SCI 198,3.973478260869565
SOCIOL 10A,2.8425000000000002
SOCIOL 31,2.6676923076923083
SOCIOL 44,3.1625
SOCIOL 51,3.336
SOCIOL 56,2.7266666666666666
SOCIOL 65,3.11
SOCIOL 134,3.1325
SOCIOL 154,3.2337500000000006
SOCIOL 158CW,3.335714285714286
SOCIOL 159,3.279000000000001
SOCIOL 174,3.2193333333333327
SOCIOL 180AW,3.1768181818181818
SOCIOL H188A,3.9714285714285715
SPANISH 1A,3.4250000000000003
SPANISH 1B,3.3789285714285713
SPANISH 1C,3.395692307692307
SPANISH 2A,3.3723529411764703
SPANISH 2AB,3.0020000000000002
SPANISH 2B,3.3445714285714283
SPANISH 2C,3.3314999999999997
SPANISH 3B,3.313
SPANISH 101A,3.6850000000000005
SPANISH 101B,3.6658823529411766
SPANISH 105,3.45
SPANISH 110B,3.69
SPANISH 113B,2.99
SPANISH 130C,3.5830769230769235
SPANISH 160,3.752727272727273
STATS 110,3.434375
UCDC 180,3.6436363636363636
VIETMSE 1A,3.5925
VIETMSE 2A,3.56875
WRITING 31,3.547945205479452
WRITING 37,3.035896226415095
WRITING 91,3.6925
WRITING 111,3.8049999999999997
AFAM 115,3.5566666666666666
AFAM 143,3.563636363636364
AFAM 153,3.085
AFAM 162W,3.99625
ANTHRO 10B,2.9312500000000004
ANTHRO 30B,3.0228571428571422
ANTHRO 121AW,3.2366666666666664
ANTHRO 121J,3.3766666666666665
ANTHRO 125A,2.981666666666667
ANTHRO 127A,3.39
ANTHRO 128B,3.4616666666666664
ANTHRO 129,3.6071428571428577
ANTHRO 134F,3.69
ANTHRO 136B,3.4200000000000004
ANTHRO 141A,3.0599999999999996
ANTHRO 152A,2.906
ANTHRO 169,3.450487804878049
ARABIC 1B,3.6762499999999996
ARABIC 2B,3.6466666666666665
ART 1B,3.4044444444444446
ART 9B,3.633
ART 11A,3.7340000000000004
ART 12A,3.702727272727273
ART 50B,3.88375
ART 51,3.795
ART 65C,2.825
ART 71B,3.8711111111111114
ART 81B,3.9875000000000003
ART 95,3.7636842105263155
ART 121A,3.9050000000000002
ART 128,3.808461538461539
ART 150,3.822857142857143
ART 150F,3.716666666666667
ART 152E,3.4
ART 153,3.9240000000000004
ART 156,3.91
ART 190,3.955
ART HIS 40B,3.20625
ART HIS 42B,3.2675
ART HIS 111B,3.67
ART HIS 125,3.6950000000000003
ART HIS 140A,3.26
ART HIS 165D,3.18
ART HIS 190W,3.36
ART HIS 198,3.5741666666666667
ASIANAM 52,3.3627272727272723
ASIANAM 110,3.482
ASIANAM 143,3.075
ASIANAM 144,3.7
ASIANAM 150,3.577222222222223
ASIANAM 151F,3.78375
ASIANAM 164,3.608571428571428
BIO SCI 9B,3.0966666666666662
BIO SCI 9E,3.4859999999999998
BIO SCI 25,3.0
BIO SCI 44,2.995714285714286
BIO SCI N112B,3.98
BIO SCI N113L,3.2064545454545446
BIO SCI E118,3.6142857142857143
BIO SCI N120,3.8666666666666667
BIO SCI M124B,3.224285714285714
BIO SCI M130L,3.69
BIO SCI D132,3.485
BIO SCI E137,3.115
BIO SCI M137,3.334285714285714
BIO SCI E142W,3.293333333333333
BIO SCI D145,3.1674999999999995
BIO SCI N155,3.97
BIO SCI N160,3.22
BIO SCI N164,3.426666666666667
BIO SCI N166,3.51
BIO SCI N172,3.4275
BIO SCI N173,3.8683333333333336
BIO SCI E175,3.13
BIO SCI E182,3.11
BIO SCI E183,3.4169999999999994
BIO SCI M190,3.5666666666666664
BME 60B,3.237692307692308
BME 110B,3.13125
BME 121,2.79
BME 136,3.286
BME 140,3.38375
BME 147,3.3625
BME 148,3.60375
CBEMS 45B,2.9839999999999995
CBEMS 119,3.665
CBEMS 125B,2.682
CBEMS 130,2.9539999999999997
CBEMS 140B,3.1925000000000003
CBEMS 149A,3.4299999999999997
CBEMS 199,3.9379999999999997
CHEM M2LB,3.556451612903226
CHEM H2B,3.5324999999999998
CHEM H2LB,3.6753846153846155
CHEM M52LB,3.2651515151515147
CHEM 107L,3.0663333333333336
CHEM 127,3.1390000000000002
CHEM 128L,3.2978000000000005
CHEM 131B,2.733333333333333
CHEM 152,3.2493333333333334
CHEM 177,2.66125
CHEM H180B,4.0
CHEM 193,3.855
CHC/LAT 102W,3.3949999999999996
CHC/LAT 114,3.39
CHC/LAT 152A,2.925
CHC/LAT 156W,3.49
CHC/LAT 159,3.504
CHC/LAT 160,2.99
CHC/LAT 176,3.4233333333333333
CHC/LAT 183,3.8006666666666664
CHINESE 1B,3.5147058823529407
CHINESE 1DB,3.56
CHINESE 1MB,3.4987500000000002
CHINESE 2B,3.4699999999999998
CHINESE 2MB,3.356666666666667
CHINESE 3B,3.6916666666666664
CHINESE 100B,3.4583333333333335
ENGRCEE 80,2.5749999999999997
ENGRCEE 81B,3.33
ENGRCEE 111,2.9699999999999998
ENGRCEE 122,3.1937499999999996
ENGRCEE 130,2.2314285714285718
ENGRCEE 130L,3.595
ENGRCEE 151A,2.3225
ENGRCEE 152,3.524285714285714
ENGRCEE 162,3.04375
ENGRCEE 165,3.3783333333333334
ENGRCEE 171,2.86625
ENGRCEE 173,3.6371428571428575
ENGRCEE 178,3.42875
ENGRCEE 198,3.9957142857142856
CLASSIC 36A,3.58
CLASSIC 37A,3.232
CLASSIC 140,3.54
PSYCH 10B,3.1757142857142857
PSYCH 111BW,3.7424999999999997
PSYCH H111B,3.7325
PSYCH 112BW,3.6725
PSYCH 112LB,3.7106250000000003
PSYCH 112R,3.1757142857142853
PSYCH 112LR,3.171428571428571
PSYCH 114M,3.337142857142857
PSYCH 122I,3.4628571428571426
PSYCH 127A,3.015
PSYCH 127G,2.95
PSYCH 135M,3.41
PSYCH 140M,3.365
PSYCH 141K,3.9775
PSYCH 145Q,3.95
PSYCH 146MW,3.1383333333333336
PSYCH 148B,3.9349999999999996
PSYCH 161,2.7000000000000006
PSYCH 162N,3.645
PSYCH 174E,2.91
PSYCH 179,4.0
COM LIT 60B,3.2925
COM LIT 100A,3.23
COM LIT 130,3.73
COM LIT 190W,3.6633333333333327
COMPSCI 112,3.0254545454545454
COMPSCI 116,3.34125
COMPSCI 121,3.527272727272728
COMPSCI 122B,3.164444444444444
COMPSCI 133,2.9371428571428573
COMPSCI 134,2.9655555555555555
COMPSCI 142A,2.9607692307692304
COMPSCI 143B,3.505833333333333
COMPSCI 162,3.0025
COMPSCI 167,3.2857142857142856
COMPSCI 175,3.6709090909090905
COMPSCI 178,3.4825
CSE 46,2.6815384615384614
CSE 70A,2.3111111111111113
CSE 90,3.688333333333334
CSE 132L,3.155
CSE 135B,3.17
CSE 142,2.71
CSE 181B,3.893333333333333
CRM/LAW C40,2.42
CRM/LAW C105,2.555
CRM/LAW C110,3.479166666666666
CRM/LAW C113,3.3339999999999996
CRM/LAW C115,3.0225000000000004
CRM/LAW C116,3.3200000000000003
CRM/LAW C122,3.603636363636363
CRM/LAW C126,3.61
CRM/LAW C139,3.316923076923077
CRM/LAW C144,3.1675
CRM/LAW C149,2.5460000000000003
CRM/LAW C162,3.502222222222222
CRM/LAW C178,3.684444444444445
CRM/LAW C191,3.385
DANCE 52B,3.8844444444444446
DANCE 60B,3.8642857142857143
DANCE 90B,3.3025
DANCE 132B,3.617857142857143
DANCE 133B,3.333125
DANCE 134B,3.50625
DANCE 135B,3.77875
DANCE 139,3.93125
DANCE 142B,3.8287500000000003
DANCE 143B,3.615
DANCE 144B,3.682857142857143
DANCE 152B,3.7830769230769232
DANCE 153B,3.69875
DANCE 154B,3.93
DANCE 162B,4.0
DANCE 170,3.9887500000000005
DANCE 179,3.982727272727273
UNI STU 10,3.86125
UNI STU 13B,3.685
UNI STU 45,3.9771428571428573
DRAMA 11,2.63
DRAMA 20B,3.03
DRAMA 30B,3.402564102564103
DRAMA 40B,3.5412499999999993
DRAMA 50F,3.18
DRAMA 100,3.993888888888889
DRAMA 101E,3.961111111111111
DRAMA 103,3.2824999999999998
DRAMA 126W,3.765
DRAMA 132A,3.7
DRAMA 136,3.918333333333333
DRAMA 143A,3.6420000000000003
DRAMA 146,3.7914285714285714
DRAMA 148A,2.856
DRAMA 164B,3.8049999999999997
DRAMA 182B,3.623333333333333
DRAMA 183B,3.765
DRAMA 199,3.9657142857142853
EARTHSS 21,2.89625
EARTHSS 53,3.03125
EARTHSS 60B,3.5549999999999997
EARTHSS 124,3.215
EARTHSS 134,3.521818181818182
EARTHSS 144,3.4185714285714286
EARTHSS 164,3.35
EARTHSS 174,3.43
EARTHSS 178,3.15
EARTHSS 180,3.47
EARTHSS 190B,3.7980000000000005
E ASIAN 116,3.2533333333333334
E ASIAN 120,3.2528571428571422
E ASIAN 130,3.128
E ASIAN 140,3.1225
ECON 105B,3.0918181818181822
ECON 116A,2.9645454545454553
ECON 123B,3.2888888888888888
ECON 142CW,3.57125
ECON 144A,3.0622222222222217
ECON 145E,2.7766666666666664
ECON 147B,2.863846153846154
ECON 151A,2.84
ECON 152A,2.957777777777778
ECON H155,3.94
ECON 161B,3.3275
ECON 161D,3.473333333333333
ECON 164AW,2.9985714285714287
ECON H190A,3.8057142857142856
ECON 199,3.9976923076923074
EDUC 10,3.3544999999999994
EDUC 104E,3.8900000000000006
EDUC 109,3.9387499999999998
EDUC 122B,3.6033333333333335
EDUC 130,3.660555555555556
EDUC 141H,4.0
EDUC 143AW,3.652727272727273
EDUC 145,3.833636363636363
EDUC 149,3.470833333333333
EDUC 181A,3.424285714285715
EECS 22L,3.6133333333333333
EECS 101,2.8499999999999996
EECS 112L,3.2875
EECS 118,3.083333333333333
EECS 141A,3.03125
EECS 144,3.2771428571428567
EECS 152B,2.90875
EECS 159B,3.927058823529412
EECS 166A,2.594285714285714
EECS 170B,2.817333333333333
EECS 170LB,3.6418644067796606
EECS 170E,3.33625
EECS 174,3.36375
EECS 180A,2.84875
EECS 199,3.943666666666666
ENGR 7B,3.771818181818182
ENGR 30,2.4727777777777775
ENGR 100,3.9633333333333334
ENGLISH 8,3.3076923076923075
ENGLISH 10,3.3181578947368418
ENGLISH 28B,3.174
EURO ST 11,3.474545454545455
FLM&MDA 85B,3.160714285714286
FLM&MDA 101A,3.138
FLM&MDA 111,3.83125
FLM&MDA 114,3.25
FLM&MDA 117B,3.6700000000000004
FLM&MDA 120B,3.836875
FRENCH 1B,3.475454545454546
FRENCH 1C,3.4285294117647056
FRENCH 2B,3.3227272727272723
FRENCH 100B,3.5524999999999998
FRENCH 116,3.76
GEN&SEX 50B,3.3853333333333335
GEN&SEX 60B,3.5316666666666663
GEN&SEX 100A,3.184
GEN&SEX 100B,3.2357142857142853
GEN&SEX 110B,3.198
GEN&SEX 157A,3.504
GEN&SEX 165B,3.2775
GEN&SEX 188A,3.4166666666666665
GERMAN 1B,3.493529411764706
GERMAN 1AB,3.5716666666666668
GERMAN 130,3.42
GERMAN 150,3.594285714285714
GLBLCLT 191,3.3966666666666665
GREEK 1B,3.7399999999999998
HISTORY 15A,3.2299999999999995
HISTORY 16B,3.36
HISTORY 18A,3.436000000000001
HISTORY 36A,3.42
HISTORY 37A,3.25
HISTORY 70F,3.6870000000000003
HISTORY 110D,3.385
HISTORY 122B,3.275
HISTORY 132B,3.855
HISTORY 135G,3.0366666666666666
HISTORY 142A,3.54375
HISTORY 152,3.4659999999999997
HISTORY 163,2.9325
HISTORY 164B,3.58
HISTORY 171E,3.41
HUMAN 1B,3.4580327868852465
HUMAN 1BS,3.2123600000000003
HUMAN 1BES,2.727692307692308
HUMAN H1BS,3.603240740740741
HUMAN 55,3.226
IN4MATX 113,3.6036363636363635
IN4MATX 117,3.769166666666667
IN4MATX 122,3.57625
IN4MATX 141,3.2089473684210525
IN4MATX 151,3.3069230769230766
IN4MATX 172,3.806666666666667
IN4MATX 191C,3.6
IN4MATX 199,3.894285714285714
I&C SCI 4,3.348333333333333
I&C SCI 5,3.386
I&C SCI 53,3.070833333333333
I&C SCI 53L,3.0996124031007755
I&C SCI 61,3.5425
I&C SCI 160,2.98
I&C SCI 161,3.6566666666666667
I&C SCI 167,3.28875
I&C SCI 169B,3.77
INTL ST 111B,2.6559999999999997
INTL ST 114A,2.6260000000000003
INTL ST 143A,3.032
INTL ST 165,3.2075
INTL ST 174,3.49
INTL ST 177B,3.17
INTL ST 183B,3.7920000000000003
ITALIAN 1B,3.3633333333333333
ITALIAN 2B,3.315
JAPANSE 1B,2.995531914893617
JAPANSE 2B,3.1035
JAPANSE 3B,3.2762499999999997
JAPANSE 100B,3.6133333333333333
JAPANSE 101A,3.71
KOREAN 1B,3.4725806451612904
KOREAN 1KB,3.64
KOREAN 2B,3.2730769230769234
KOREAN 2KB,3.33
KOREAN 3B,3.6266666666666665
LATIN 103,3.473333333333333
LINGUIS 20,2.968
LINGUIS 175,3.235
LIT JRN 100,3.2212500000000004
LIT JRN 101A,3.4975
LPS 30,3.4205263157894743
LPS H80,3.62
LPS H125,3.84
LPS H141,3.7459999999999996
MGMT 133,3.411
MGMT 149,3.507142857142857
MGMT 152,3.52
MGMT 165,3.745
MGMT 167,3.9
MGMT 178,3.71625
MGMT 189,3.5427272727272725
MATH 105B,3.223125
MATH 105LB,3.588125
MATH 112B,2.8275
MATH 120B,2.7566666666666664
MATH 121B,2.7100000000000004
MATH 130B,2.7519354838709673
MATH 133A,2.919090909090909
MATH 140B,2.8172093023255815
MATH 161,2.734285714285715
ENGRMAE 60,2.7476923076923074
ENGRMAE 112,2.8833333333333333
ENGRMAE 114,3.2257142857142855
ENGRMAE 146,2.76375
ENGRMAE 147,2.909166666666667
ENGRMAE 151,3.435
ENGRMAE 152,3.1900000000000004
ENGRMAE 153,3.1028571428571428
ENGRMAE 157,3.1866666666666665
ENGRMAE 158,2.9125
ENGRMAE 164,3.14
ENGRMAE 199,3.938333333333334
MUSIC 15B,2.9000000000000004
MUSIC 16B,3.097777777777778
MUSIC 40C,2.6412500000000003
MUSIC 42,2.365
MUSIC 45,2.8685714285714288
MUSIC 51,3.734545454545455
MUSIC 82B,3.854
MUSIC 150,3.71
MUSIC 155,3.0075
MUSIC 156B,3.69
MUSIC 162,3.93125
MUSIC 180W,3.36
NUR SCI 112LB,3.6075
NUR SCI 114B,3.6500000000000004
NUR SCI 118B,3.4137500000000003
NUR SCI 125,3.9575
NUR SCI 135,3.9725
NUR SCI 150,3.4922222222222223
NUR SCI 160,3.96875
NUR SCI 179A,3.8975
PERSIAN 1B,3.904
PHRMSCI 177,3.1325
PHRMSCI 177L,3.5421666666666667
PHRMSCI 199,4.0
PHILOS 11,2.74
PHILOS 22,3.327777777777778
PHILOS 100W,2.81
PHILOS 113,3.013333333333333
PHILOS 120,2.89625
PHILOS 142W,3.29
PHILOS 144,3.317142857142857
PHY SCI 105,3.596315789473684
PHYSICS 20B,3.36375
PHYSICS 21,3.0383333333333336
PHYSICS 52B,3.2314814814814814
PHYSICS 61A,2.8925
PHYSICS H90,3.4650000000000003
PHYSICS 111B,2.91625
PHYSICS 112A,2.555
PHYSICS 125A,3.33375
PHYSICS 137,3.001666666666667
PHYSICS 138,2.9857142857142853
PP&D 102,3.0375
PP&D 113,3.3666666666666667
PP&D 131,3.4250000000000003
PP&D 139,3.035
PP&D 151,3.0766666666666667
PP&D 152,3.41
PP&D 170,2.3899999999999997
POL SCI 6C,3.1366666666666667
POL SCI 121A,3.318333333333334
POL SCI 122A,3.108571428571428
POL SCI 124A,3.8374999999999995
POL SCI 136D,3.26
POL SCI 137BW,3.4059999999999997
POL SCI 139,3.057142857142857
POL SCI 143G,2.93125
POL SCI 145A,3.83
POL SCI 151C,2.975
POL SCI 152C,3.27
POL SCI 158D,3.25625
POL SCI 171F,3.072
POL SCI 171G,2.975
POL SCI 174CW,2.8733333333333335
POL SCI 199,3.925
PSY BEH 112D,2.642
PSY BEH 113D,2.724
PSY BEH 114D,2.61
PSY BEH 160C,3.442
PSY BEH 163C,3.3525
PSY BEH 171S,3.105
PSY BEH 178S,2.378
PSY BEH 180S,3.38
PSY BEH 190,3.79
PSY BEH 192J,3.3
PSY BEH 193E,2.735
PSY BEH 193G,3.19
PUBHLTH 60,3.6675000000000004
PUBHLTH 106,3.825
PUBHLTH 120,3.6185714285714288
PUBHLTH 129,3.5300000000000002
PUBHLTH 151,3.02
PUBHLTH H192B,4.0
PUBHLTH 193,3.7075
PUBHLTH 194B,3.9375
REL STD 5B,3.33
REL STD 140,2.85
ROTC 142,3.822
RUSSIAN 1B,3.6175
RUSSIAN 2B,3.5199999999999996
RUSSIAN 150,3.3620000000000005
SOCECOL 111,3.4775
SOC SCI H1F,3.69125
SOC SCI 5B,3.4414285714285713
SOC SCI 40,3.30375
SOC SCI 70A,2.9133333333333336
SOC SCI 78B,3.28375
SOC SCI 102A,3.675
SOC SCI 119,3.3957142857142855
SOC SCI 173G,3.61
SOC SCI 173I,3.41
SOC SCI 178F,3.6700000000000004
SOC SCI 183B,3.755
SOC SCI 185W,3.0477272727272724
SOC SCI 193B,3.29
SOC SCI 195B,3.832
SOC SCI 199,3.9957142857142856
SOCIOL 10B,2.927
SOCIOL 41,3.2075
SOCIOL 64,3.486666666666667
SOCIOL 120W,3.374
SOCIOL 136,3.0066666666666664
SOCIOL 149,2.84
SOCIOL 155BW,3.388333333333333
SOCIOL 164W,2.983333333333333
SOCIOL 170A,3.152
SOCIOL 179,3.3699999999999997
SPANISH 1AB,3.161428571428572
SPANISH 3A,3.2433333333333336
SPANISH 107,2.9799999999999995
SPANISH 119,3.745384615384615
SPANISH 123,3.8225000000000002
SPANISH 185,3.7655555555555558
SPANISH 190,3.771111111111111
STATS 111,3.637142857142856
STATS 120B,3.222222222222222
VIETMSE 1B,3.57375
VIETMSE 2B,3.7485714285714287
WRITING 90,3.6927272727272724
WRITING 101W,3.7321428571428568
AFAM 163,3.7300000000000004
ANTHRO 2C,2.804117647058823
ANTHRO 10C,3.2425
ANTHRO 125X,3.1075000000000004
ANTHRO 128A,3.314
ANTHRO 128C,3.7120000000000006
ANTHRO 134C,3.39
ANTHRO 135A,3.4
ANTHRO 136D,3.3659999999999997
ANTHRO 151A,3.4699999999999998
ANTHRO 163A,2.96
ANTHRO 164A,3.415
ANTHRO 165A,3.3625
ARABIC 1C,3.6714285714285713
ARABIC 2C,3.76
ART 1C,3.2275
ART 9C,3.6763636363636363
ART 12B,3.2659999999999996
ART 20B,3.7810526315789477
ART 50C,3.96
ART 106C,3.74
ART 121B,3.7339999999999995
ART 125,3.9266666666666663
ART 130A,3.7760000000000007
ART 131,3.54
ART 152A,3.7307692307692313
ART HIS 40C,3.2275
ART HIS 42C,3.24
ART HIS 114,3.7080000000000006
ART HIS 120,3.502
ART HIS 145C,3.692857142857143
ART HIS 150,3.07
ART HIS 162C,3.266666666666667
ASIANAM 53,3.42375
ASIANAM 100W,3.53375
ASIANAM 117,3.76
ASIANAM 138,3.4766666666666666
ASIANAM 151D,3.69
ASIANAM 163,3.715
ASIANAM 168,3.4799999999999995
BIO SCI 9K,3.595
BIO SCI 43,2.96
BIO SCI 47,3.3642857142857143
BIO SCI 75,3.20625
BIO SCI D105,3.035
BIO SCI N112C,3.5
BIO SCI E115L,3.1925
BIO SCI M116,3.27
BIO SCI M119,3.87875
BIO SCI E120,3.29875
BIO SCI M120,3.255
BIO SCI M125,3.078333333333333
BIO SCI D133,3.302222222222222
BIO SCI D135,3.5033333333333334
BIO SCI E140L,3.4425
BIO SCI D148,2.5566666666666666
BIO SCI N150,3.5366666666666666
BIO SCI E151,3.0675
BIO SCI E153,2.958571428571428
BIO SCI N153,3.55
BIO SCI N154,3.5625
BIO SCI N159,3.58
BIO SCI E160,3.4
BIO SCI E161L,3.985
BIO SCI E172,3.1550000000000002
BIO SCI E189,3.22
BIO SCI H195,3.9413333333333336
BME 60C,3.2275
BME 110C,3.1185714285714283
BME 111,3.12125
BME 150,3.12
BME 170,3.51875
BME 180C,3.785
BME 195,3.6426666666666665
CBEMS 45C,2.605
CBEMS 50L,3.87
CBEMS 112,3.0100000000000002
CBEMS 125C,2.492
CBEMS 133,3.505
CBEMS 141,3.0150000000000006
CBEMS 149B,3.6020000000000003
CBEMS 160,3.0260000000000002
CBEMS 165,3.054
CBEMS 169,2.912
CBEMS 189C,3.622
CBEMS 191,3.9050000000000002
CHEM H2C,3.4225000000000003
CHEM H2LC,3.684
CHEM M3C,3.1316666666666664
CHEM M52LC,3.276666666666667
CHEM H90,3.38125
CHEM 125,3.0650000000000004
CHEM 131C,3.356666666666667
CHEM 137,3.07
CHEM 138,3.8525000000000005
CHEM 156,3.1316666666666664
CHEM H180C,4.0
CHEM H181W,3.9925
CHC/LAT 65,2.955714285714286
CHC/LAT 134,3.5399999999999996
CHC/LAT 150,2.9625
CHC/LAT 161,2.8449999999999998
CHC/LAT 163,3.055
CHC/LAT 167,2.73
CHC/LAT 169,3.318181818181819
CHC/LAT 178A,3.505714285714286
CHINESE 1C,3.4693750000000003
CHINESE 1DC,3.6
CHINESE 1MC,3.5637499999999998
CHINESE 2C,3.33875
CHINESE 2MC,3.585
CHINESE 3C,3.645
ENGRCEE 11,2.8227272727272728
ENGRCEE 21,3.0387500000000003
ENGRCEE 110,3.06
ENGRCEE 123,2.88875
ENGRCEE 124,3.1125
ENGRCEE 151C,3.2775
ENGRCEE 156,2.6449999999999996
ENGRCEE 160,3.07625
ENGRCEE 163,3.07625
ENGRCEE 181C,3.65
CLASSIC 36B,3.4387499999999998
CLASSIC 37C,3.0700000000000003
CLASSIC 45C,3.3687500000000004
PSYCH 10C,3.5100000000000002
PSYCH 21A,3.341666666666667
PSYCH H101C,3.9125
PSYCH H111C,3.8625000000000003
PSYCH 112C,3.775
PSYCH 112D,3.2825
PSYCH 112LD,3.245
PSYCH 120P,3.4385714285714286
PSYCH 121P,3.78
PSYCH 121S,3.3633333333333333
PSYCH 124V,3.5025
PSYCH 140L,2.7214285714285715
PSYCH 141L,3.995
PSYCH 143P,2.8083333333333336
PSYCH 145R,3.9299999999999997
PSYCH 148C,3.986666666666667
PSYCH 149,3.2991666666666664
PSYCH 150,3.3214285714285716
PSYCH 162A,2.19
PSYCH 169,3.5936842105263165
COM LIT 60C,3.5612500000000002
COM LIT 120,3.4
COM LIT 132,3.69
COMPSCI 117,3.51375
COMPSCI 122C,2.73
COMPSCI 131,2.9775
COMPSCI 137,3.3274999999999997
COMPSCI 145A,3.83
COMPSCI 145B,3.8577777777777778
COMPSCI 154,3.233333333333333
COMPSCI 163,3.165
COMPSCI 164,3.18
CSE 43,3.039375
CSE 145A,3.8433333333333333
CSE 181CW,3.31
CRM/LAW C104,3.4177777777777774
CRM/LAW C111,3.4699999999999998
CRM/LAW C130,2.4999999999999996
CRM/LAW C145,3.5625
CRM/LAW C163,3.123333333333333
DANCE 52C,3.8442857142857143
DANCE 60C,3.9200000000000004
DANCE 90C,3.31625
DANCE 132C,3.486666666666667
DANCE 133C,3.385333333333334
DANCE 134C,3.52
DANCE 135C,3.8587499999999997
DANCE 137,3.9057142857142857
DANCE 142C,3.8287500000000003
DANCE 143C,3.6862500000000002
DANCE 144C,3.8285714285714287
DANCE 152C,3.825454545454545
DANCE 153C,3.8775
DANCE 154C,3.75
DANCE 164,3.936
DANCE 165,3.9842857142857144
DANCE 171,3.975
DANCE 172,3.9859999999999998
DANCE 195,3.8600000000000003
UNI STU 13C,2.915
UNI STU 100,3.774
UNI STU 190,3.92875
DRAMA 30C,3.4217073170731713
DRAMA 40C,3.6015789473684214
DRAMA 60,3.7760000000000007
DRAMA 83,3.46
DRAMA 112W,3.328888888888889
DRAMA 129,3.7873684210526313
DRAMA 134,3.658
DRAMA 190,3.9828571428571427
DRAMA 191,3.957142857142857
DRAMA 192,3.9957142857142856
DRAMA 193,3.9385714285714286
DRAMA 194,3.947142857142857
EARTHSS 7,2.80625
EARTHSS 55,2.95625
EARTHSS 60C,3.2600000000000002
EARTHSS 101,3.34
EARTHSS 132,3.268571428571429
EARTHSS 138,3.2028571428571433
EARTHSS 142,3.1174999999999997
EARTHSS 182,3.3920000000000003
EARTHSS 190CW,3.566666666666667
ECON 17,3.0125
ECON 105C,3.2775
ECON 116B,3.225
ECON 123CW,3.248571428571428
ECON 139,3.435
ECON 144B,2.911111111111111
ECON 145FW,3.0300000000000002
ECON 148,3.1487499999999997
ECON 154,3.629
ECON 162,3.13625
ECON 164C,2.9316666666666666
ECON 165,3.217777777777778
ECON 167,3.086153846153846
ECON 190BW,3.8042857142857147
EDUC 15,3.2744444444444447
EDUC 122C,3.545
EDUC 126,3.433333333333334
EDUC 128,3.6064705882352937
EDUC 132,3.625
EDUC 141C,3.9875
EDUC 141I,4.0
EDUC 148,3.751818181818182
EDUC 185,3.252
EDUC 190,3.31
EDUC 191,3.62
EDUC 199,3.893529411764706
EECS 1,3.706363636363636
EECS 20,3.1242857142857146
EECS 40,2.8925
EECS 111,3.17
EECS 113,3.64
EECS 117,3.3285714285714287
EECS 141B,3.07
EECS 159CW,3.33
EECS 170C,2.7653846153846158
EECS 170LC,3.2945454545454544
EECS 176,3.2283333333333335
EECS 180B,3.0516666666666663
EECS 182,3.0300000000000002
ENGR 165,3.095714285714286
ENGR 189,3.5620000000000003
ENGLISH 11,3.3171428571428576
EURO ST 190W,3.66
FLM&MDA 85C,3.33
FLM&MDA 101B,3.2350000000000003
FLM&MDA 117C,3.7533333333333334
FLM&MDA 120C,3.847142857142857
FLM&MDA 144,3.29375
FRENCH 2C,3.3889473684210527
FRENCH 101C,3.4875
FRENCH 140,3.78
FRENCH 185,3.085
GEN&SEX 50C,3.3766666666666665
