name,department,school,take_again,difficulty,avg_gpa,Clear grading criteria,Respected,Get ready to read,Skip class? You won't pass.,Tough grader,Accessible outside class,Graded by few things,Lecture heavy,Test heavy,Inspirational,Amazing lectures,Caring,Gives good feedback,Participation matters,Hilarious,Lots of homework,rating,score,total_tags
"VALDEVIT, L.",Mechanical Engineering,UC Irvine,100,3.0,2.75,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4.4,4.624455,3
"MEADOWS, T.",Logic & Philosophy,UC Irvine,92,2.9,3.2921428571428573,5,0,0,0,0,0,5,0,0,0,3,6,3,0,0,0,5.0,4.6229677,22
"OCHI, D.",Social Science,UC Irvine,100,2.8,3.3160000000000003,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4.5,4.6220317,10
"SHULL, K.",Humanities,UC Irvine,100,2.0,3.263333333333333,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4.5,4.6218224,6
"SWEENEY, E.",Writing,UC Irvine,91,3.5,3.268571428571428,5,0,4,4,0,0,0,0,0,0,0,3,8,3,0,0,4.7,4.6217985,27
"BERBERIAN, H.",History,UC Irvine,75,4.0,3.310909090909091,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,4.8,4.6207643,10
"MOSELEY, D.",Writing,UC Irvine,100,2.5,3.5322222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.6203184,0
"PRATT, A.",Education,UC Irvine,100,2.0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.619254,0
"DOGUCU, M.",Statistics,UC Irvine,82,2.6,3.4342857142857146,3,0,0,3,0,0,0,0,0,0,0,9,5,0,0,0,4.5,4.6186595,20
"MATLOCK, D.",Writing,UC Irvine,100,2.4,3.3083333333333336,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,4.4,4.618598,12
"SLADE, M.",Writing,UC Irvine,100,3.0,3.4516666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.618061,0
"NAGAI, A.",Japanese,UC Irvine,100,3.0,2.998857142857143,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,4.5,4.617735,9
"LEIDER, B.",Philosophy,UC Irvine,,2.0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.6176586,0
"MENDOZA, M.",Political Science,UC Irvine,100,3.0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.6148424,0
"LEE, D.",Education,UC Irvine,100,2.7,3.492,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5.0,4.6146874,6
"CROOK, E.",Earth Science,UC Irvine,68,4.0,3.064878048780488,6,0,0,0,3,4,0,8,7,0,7,4,3,0,0,0,4.6,4.612996,42
"BOWKER, G.",Information Science,UC Irvine,100,1.7,3.662857142857143,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4.5,4.6127505,9
"JONES, J.",Informatics,UC Irvine,100,1.9,3.659090909090909,8,8,0,0,0,0,0,4,0,3,0,10,0,0,0,0,4.6,4.612502,33
"MCKAY, L.",Writing,UC Irvine,84,3.0,2.824761904761905,0,0,0,3,3,0,0,0,0,7,3,5,13,7,0,0,4.6,4.612379,41
"YASSA, M.",Neurobiology & Behavior,UC Irvine,89,2.5,3.619444444444444,0,6,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4.7,4.6121626,14
"BARTLETT, J.",English,UC Irvine,86,3.0,3.5870000000000006,0,3,7,0,0,0,9,0,0,9,7,4,0,4,11,0,4.6,4.6121387,54
"BRACKEN, M.",Biological Sciences,UC Irvine,100,2.9,3.3091666666666675,5,4,0,0,0,3,0,0,0,0,5,0,0,0,0,0,4.6,4.6106863,17
"ALACHKAR, A.",Biological Sciences,UC Irvine,100,3.5,3.5475000000000003,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4.3,4.6088357,3
"BROOKS, E.",Anthropology,UC Irvine,100,2.0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.60761,0
"NATION, D.",Psychology & Social Behavior,UC Irvine,63,1.6,3.774,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3.5,4.607325,4
"SUBRAMANIAN, S.",Mathematics,UC Irvine,100,3.3,2.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.60728,0
"HEALEY, G.",Electrical Engineering,UC Irvine,75,3.6,2.6933333333333334,0,8,0,11,0,3,0,0,0,3,7,0,0,0,5,4,4.6,4.6040974,41
"RALL, O.",Writing,UC Irvine,84,2.8,3.1481818181818184,3,0,4,0,0,0,0,0,0,0,0,3,5,3,0,0,4.8,4.603613,18
"GILLESPIE, J.",Informatics,UC Irvine,100,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.6020594,0
"JOHNSON, P.",Spanish,UC Irvine,,3.0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.6020207,0
"RINEHART, J.",Psychology & Social Behavior,UC Irvine,100,2.1,3.210175438596492,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,4.9,4.5992403,9
"GLICKER, H.",Chemistry,UC Irvine,100,2.6,2.793333333333333,0,0,0,0,0,10,0,0,0,0,10,15,8,0,0,0,4.7,4.5981293,43
"BOUSHEY, G.",Political Science,UC Irvine,87,2.4,3.41,8,5,8,0,0,3,5,0,0,0,0,7,0,0,5,0,4.6,4.597852,41
"BIAN, J.",Physics  Astronomy,UC Irvine,91,2.3,3.354296875,9,6,0,0,0,5,0,0,0,0,0,0,3,0,0,0,4.6,4.595961,23
"ISIK, M.",Mathematics,UC Irvine,100,2.7,2.974285714285714,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4.8,4.59577,6
"KULINSKY, L.",Mechanical Engineering,UC Irvine,100,2.5,3.394594594594595,0,9,0,0,0,4,0,0,0,0,0,5,4,0,0,5,4.6,4.59253,27
"COHEN-CORY, S.",Neurobiology & Behavior,UC Irvine,100,2.8,3.8123076923076926,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4.6,4.5910625,9
"BATRES, E.",Writing,UC Irvine,89,2.9,3.5200000000000005,4,0,0,0,0,4,0,0,0,3,0,4,10,0,0,0,4.6,4.589366,25
"CHERI, A.",Education,UC Irvine,100,2.0,3.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.5890427,0
"SHANTHIKUMAR, D.",Management,UC Irvine,100,3.3,3.345,7,4,0,0,0,0,0,0,0,6,6,8,0,0,0,0,5.0,4.588618,31
"KHOURY, N.",English,UC Irvine,75,1.2,3.592,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,0,4.5,4.5874047,11
"SABERI, K.",Psychology,UC Irvine,100,2.6,3.633571428571429,6,5,0,0,0,0,6,4,0,0,0,3,0,0,0,0,4.8,4.5835934,24
"PAN, D.",German,UC Irvine,100,2.4,3.1747826086956525,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4.5,4.5831833,8
"HORN, D.",Political Science,UC Irvine,100,3.3,3.64,0,0,0,3,0,0,0,0,0,0,0,5,0,0,6,0,4.4,4.5825315,14
"HOGELAND, A.",Writing,UC Irvine,100,2.6,3.2485714285714287,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4.4,4.582439,11
"BERNSTEIN, J.",Political Science,UC Irvine,100,2.3,3.0866666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.581889,0
"BEJARANO, C.",Anthropology,UC Irvine,100,1.8,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.5817094,0
"THAMMAVONGSY, Z.",Chemistry,UC Irvine,100,2.9,2.931666666666666,3,3,0,0,0,0,0,0,0,3,0,6,0,0,0,3,4.6,4.5809875,18
"SMITH, C.",Political Science,UC Irvine,100,2.1,3.597272727272728,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4.4,4.575364,8
"LEWIS, J.",English,UC Irvine,80,3.0,3.5733636363636365,0,0,0,0,0,4,0,0,0,6,0,7,6,0,0,0,4.6,4.5746074,23
"AL-BULUSHI, S.",Anthropology,UC Irvine,100,2.3,3.381666666666668,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4.5,4.5735316,7
"BRANDO, P.",Earth Science,UC Irvine,100,2.0,3.82,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4.5,4.572022,8
"HOCHBAUM, A.",Chemical Engineering,UC Irvine,93,3.3,3.0981250000000005,3,8,0,4,0,0,0,0,0,0,6,5,0,0,0,0,4.5,4.5715046,26
"LUDWIG, J.",Writing,UC Irvine,88,2.8,3.085333333333333,0,4,0,0,0,0,0,0,0,0,0,6,4,4,0,0,4.6,4.5713205,18
"FLORES, Y.","Criminology, Law & Society",UC Irvine,89,1.8,3.83875,0,5,6,0,0,0,7,0,0,0,4,0,0,0,10,0,4.6,4.570231,32
"TELLES, E.",Social Science,UC Irvine,100,3.0,2.85,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4.3,4.5697923,6
"FERGUSON, J.",Earth Science,UC Irvine,76,3.3,3.1481632653061222,0,3,0,0,0,6,0,10,4,3,3,6,0,3,0,0,4.6,4.5674057,38
"METHERATE, R.",Neuropsychiatry,UC Irvine,89,4.0,3.7218181818181817,0,0,0,4,0,0,0,4,0,3,3,3,0,0,0,0,3.8,4.566966,17
"HUANG, M.",Mathematics,UC Irvine,100,3.0,3.194814814814816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.5663095,0
"ANDREASEN, M.",Writing,UC Irvine,100,3.9,2.980943396226416,0,4,0,0,4,5,0,0,0,0,0,6,13,0,3,0,4.6,4.5647783,35
"SCHRINER, S.",Pharmaceutical Sciences,UC Irvine,90,2.4,3.678924731182796,7,3,0,5,0,0,0,0,0,0,3,5,0,0,9,0,4.6,4.564374,32
"LUDISACA, G.",Writing,UC Irvine,100,2.5,3.522,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4.5,4.56377,3
"SALLUM, S.",Physics & Astronomy,UC Irvine,100,1.3,3.425,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5.0,4.562794,11
"CHOI, M.",Religion,UC Irvine,100,2.3,3.1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.5611796,0
"SMITH, L.",Mathematics,UC Irvine,93,3.1,2.7324657534246577,5,8,0,0,0,8,0,0,0,0,5,12,8,0,0,0,4.6,4.5590005,46
"FIEG, M.",Physics & Astronomy,UC Irvine,100,3.0,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.555996,0
"TESLER, M.",Political Science,UC Irvine,100,2.5,3.496363636363636,5,0,4,0,0,0,7,0,0,0,8,3,0,0,3,0,4.6,4.554384,30
"GONZALEZ, C.",Physics & Astronomy,UC Irvine,100,1.0,3.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.554269,0
"PEACE, S.",Writing,UC Irvine,100,2.0,3.204615384615385,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5.0,4.550251,3
"CHANDRASEKHAR, V.",Education,UC Irvine,75,2.0,3.871052631578947,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4.6,4.550108,7
"YAN, J.",Writing,UC Irvine,100,3.0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.5494857,0
"RAMON, M.",English,UC Irvine,100,3.0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4.5,4.5486364,3
"OMOUMI, H.",Music,UC Irvine,100,1.6,3.768695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.5472994,0
"SUMIKAWA, K.",Biology,UC Irvine,100,3.6,3.5625,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3.6,4.547172,6
"GERMAN, D.",Biological Sciences,UC Irvine,89,3.3,3.436551724137931,0,0,0,0,0,3,0,5,4,5,9,6,0,0,3,0,4.5,4.5448775,35
"DAVIS, S.",Earth Science,UC Irvine,100,2.8,3.364444444444445,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.543957,3
"BAILEY-RIHAWI, E.",Management,UC Irvine,100,3.7,3.74,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4.7,4.5428724,3
"MAURER, J.",Writing,UC Irvine,88,2.9,3.5152000000000005,3,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,4.5,4.5420237,14
"KRUGGEL, F.",Biomedical,UC Irvine,100,4.0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.5395513,0
"SCHWARTZ, S.",Writing,UC Irvine,100,3.0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.534979,0
"BAILEY, D.",Education,UC Irvine,100,2.7,3.3297777777777777,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5.0,4.534606,3
"BERLIN, M.",Writing,UC Irvine,100,3.4,3.4345454545454546,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5.0,4.533753,4
"CARTER, D.",Political Science,UC Irvine,100,2.3,3.143333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.5335064,0
"SCHULTZ, R.",English,UC Irvine,93,3.5,3.4847999999999995,0,4,0,0,3,0,0,0,0,0,0,5,8,0,0,0,4.5,4.5297284,20
"BLOCK, S.",History,UC Irvine,100,2.5,3.2975000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.5,4.52869,3
"POLLETTA, F.",Sociology,UC Irvine,98,2.9,3.3946153846153844,5,5,13,0,0,4,0,3,0,0,6,0,0,5,0,4,5.0,4.524093,45
"OLOMI, A.",History,UC Irvine,100,2.5,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.5223584,0
"AHOURAI, F.",Engineering,UC Irvine,,1.5,3.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.521511,0
"FLETCHER, E.",Anthropology,UC Irvine,100,1.6,3.729000000000001,4,4,0,0,0,0,6,0,0,5,0,6,0,0,0,0,4.5,4.5202622,25
"CANNON, A.",Writing,UC Irvine,100,3.0,3.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5196166,0
"KAY, D.",Computer Science,UC Irvine,96,2.0,3.4832608695652176,6,10,0,0,0,0,0,0,0,5,0,5,5,0,0,0,4.4,4.51924,31
"COPP, D.",Mechanical Engineering,UC Irvine,100,3.1,3.674230769230769,5,0,0,0,0,6,0,0,0,3,5,4,0,0,0,0,4.9,4.517363,23
"ROSZAK, S.",Writing,UC Irvine,100,2.5,3.3300000000000005,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4.7,4.516634,3
"GULLABA, A.",Writing,UC Irvine,96,3.5,2.908039215686274,0,7,4,0,0,0,0,0,0,4,0,8,13,5,0,3,4.5,4.5159845,44
"BURGE, K.",Education,UC Irvine,,1.3,3.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.5150332,0
"SCHMITT, M.",Film,UC Irvine,84,3.3,3.19,0,0,0,0,4,0,0,0,0,0,0,3,4,5,0,0,4.5,4.5141344,16
"YANG, J.",Chemistry,UC Irvine,100,3.3,3.067857142857143,5,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4.6,4.5131598,13
"NAVARRO, E.",Computer Science,UC Irvine,96,2.5,3.609756097560976,9,0,0,0,0,4,0,0,0,0,3,7,0,4,0,7,4.6,4.51065,34
"KOBSA, A.",Computer Science,UC Irvine,100,2.4,3.281999999999999,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.5,4.5105805,3
"VEENSTRA, J.",Dramatic Arts,UC Irvine,100,2.3,3.789428571428571,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.8,4.510289,6
"FISCHER, A.",Writing,UC Irvine,81,3.1,3.0609615384615383,0,6,0,0,3,5,4,0,0,0,0,8,11,0,0,4,4.5,4.5085917,41
"MENDEZ, M.",Urban Planning,UC Irvine,89,3.1,3.556,0,0,10,0,0,0,4,0,0,0,0,4,0,0,0,0,4.6,4.5077524,18
"GALEBACH, J.",Logic  Philosophy,UC Irvine,100,3.6,3.644285714285714,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4.7,4.5076284,9
"DAVID, K.",History,UC Irvine,100,3.0,3.4760000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.5058355,0
"DRUFFEL, E.",Science,UC Irvine,100,2.0,3.3957142857142864,0,0,0,0,0,5,0,0,0,0,0,7,0,3,0,0,4.4,4.5052943,15
"DURBIN, H.",Dramatic Arts,UC Irvine,,2.5,3.7725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.5050974,0
"LIU, W.",Mathematics,UC Irvine,88,3.1,3.064230769230769,5,8,0,3,0,0,0,0,0,4,0,8,0,0,0,0,4.5,4.5038376,28
"MOHAMED, F.",Materials Engineering,UC Irvine,,2.3,3.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.503785,0
"CHEN, T.",Mathematics,UC Irvine,94,3.4,3.227777777777777,5,6,0,0,0,0,0,0,3,0,4,3,6,0,0,8,4.4,4.503781,35
"DICKMEYER, L.",Humanities,UC Irvine,100,2.7,3.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.5036507,0
"SHAKA, A.",Science,UC Irvine,81,4.3,3.657857142857144,0,0,4,0,3,6,0,0,3,5,0,4,3,0,4,0,4.5,4.5021095,32
"KAMINSKI, M.",Political Science,UC Irvine,85,2.5,3.3497142857142856,0,0,0,3,0,0,7,3,5,4,0,0,0,0,0,0,4.6,4.5011764,22
"IQBAL, S.",African-American Studies,UC Irvine,100,3.0,3.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.499176,0
"YU, Z.",Statistics,UC Irvine,100,3.3,3.025555555555556,0,3,0,0,0,4,0,0,0,0,0,7,3,0,0,0,4.4,4.4970274,17
"ALLEN, T.",Biological Sciences,UC Irvine,,4.0,3.7285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.495913,0
"REITER, K.",Criminal Justice,UC Irvine,100,2.8,3.480666666666666,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,4.4,4.4934797,10
"EATON, H.",Writing,UC Irvine,100,4.0,3.3240000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.4930167,0
"MANDT, S.",Computer Science,UC Irvine,90,4.0,3.546666666666667,0,7,0,0,0,0,0,5,0,0,0,4,5,0,0,0,4.6,4.492031,21
"UTTS, J.",Statistics,UC Irvine,100,2.6,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.4917555,0
"LOPOUR, B.",Engineering,UC Irvine,100,2.7,2.918333333333333,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4.3,4.490889,6
"WUE, R.",Art History,UC Irvine,88,3.0,3.213809523809524,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4.6,4.489658,7
"TORRES, R.",Social Science,UC Irvine,92,2.0,3.792549019607843,0,0,0,0,0,0,3,0,0,8,6,9,0,0,10,0,3.8,4.488157,36
"HATCH, L.",Writing,UC Irvine,,2.2,3.2883333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.487638,0
"BOYLES, M.",Writing,UC Irvine,80,2.6,3.4322222222222223,0,0,3,0,0,0,0,0,0,0,0,3,5,0,3,0,4.6,4.4872637,14
"ANSELMO, P.",Writing,UC Irvine,100,2.3,3.12875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.4868536,0
"MACGREGOR, G.",Biology,UC Irvine,75,3.3,2.8611111111111107,0,0,0,4,0,0,0,4,3,4,0,3,0,0,0,0,4.6,4.4861674,18
"WILK, L.",Business,UC Irvine,88,2.4,3.117142857142857,0,3,4,0,0,0,0,0,0,6,0,3,0,4,0,0,4.6,4.485735,20
"RICCI, V.",Humanities,UC Irvine,100,3.3,3.046666666666667,0,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4.3,4.483809,12
"DEMSKY, B.",Engineering,UC Irvine,100,3.0,3.0741666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.4832397,0
"VIACLOVSKY, J.",Mathematics,UC Irvine,100,4.5,3.1000000000000005,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4.5,4.4825506,6
"GUZOWSKI, J.",Neurobiology & Behavior,UC Irvine,91,4.0,3.253684210526316,0,0,0,0,0,5,0,0,0,6,0,6,0,4,0,0,5.0,4.481711,21
"LOUDON, C.",Biology,UC Irvine,100,2.9,3.648039215686274,10,7,8,0,0,0,0,0,0,0,6,5,0,6,4,0,4.4,4.4815745,46
"WILLWERSCHEID, J.",Writing,UC Irvine,,2.0,3.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.4782653,0
"BEAN, F.",Sociology,UC Irvine,100,2.0,3.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.4782653,0
"SUN, Z.",Business,UC Irvine,,2.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.477358,0
"LAKES, K.",Health Sciences,UC Irvine,,2.0,3.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.474872,0
"CARSON, D.",Physics  Astronomy,UC Irvine,100,2.7,3.088181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.4732404,0
"BULLOCK, J.",Physics,UC Irvine,100,2.4,3.23,0,3,0,0,0,0,0,0,0,4,8,0,0,0,4,0,4.3,4.472913,19
"BURTSEV, A.",Computer Science,UC Irvine,85,4.4,3.066666666666667,0,7,8,0,0,0,0,6,0,3,0,8,0,0,0,0,4.4,4.472655,32
"HANSELMAN, P.",Sociology,UC Irvine,100,3.0,3.475,4,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4.0,4.4724474,13
"KATIBOGLU, M.",French,UC Irvine,,1.9,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,4.4677396,0
"MYKKANEN, R.",Humanities,UC Irvine,89,3.6,3.1725,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,4.5,4.4631767,12
"LODOEN, M.",Biology,UC Irvine,100,3.2,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.461826,0
"AYANOGLU, E.",Engineering,UC Irvine,100,3.2,3.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.461826,0
"SAMI, M.",Public Health,UC Irvine,85,2.3,3.8215151515151513,4,5,5,9,0,0,0,0,0,5,3,5,3,0,0,0,4.4,4.4615273,39
"ALLISON, S.",Biological Sciences,UC Irvine,84,2.4,3.433333333333333,0,3,0,0,0,0,0,0,0,0,0,4,4,3,0,0,4.3,4.461144,14
"LIU, Y.",Physics & Astronomy,UC Irvine,100,2.0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.457484,0
"CHARLES, S.",Psychology  Social Behavior,UC Irvine,100,2.0,3.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.457161,0
"CHERNYAK, N.",Psychology,UC Irvine,100,2.8,3.6731578947368426,0,0,3,0,0,4,0,4,0,0,0,7,0,6,0,0,4.4,4.4548125,24
"BORNSTEIN, J.",Fine Arts,UC Irvine,100,3.0,3.8261538461538462,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.4530425,3
"VOGEL, E.",Anthropology,UC Irvine,,1.7,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.452832,0
"LERNER, S.",Writing,UC Irvine,80,3.0,3.21575,0,0,0,0,0,0,0,0,0,0,0,4,13,0,4,0,4.4,4.451527,21
"GUENTHER, A.",Earth Science,UC Irvine,82,3.1,3.2,7,6,0,0,0,0,0,8,3,0,0,5,0,8,0,0,4.6,4.450878,37
"ROBERTS, T.",Political Science,UC Irvine,100,3.0,2.721666666666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.0,4.45082,6
"JARVO, E.",Chemistry,UC Irvine,91,3.1,2.872222222222222,0,0,0,0,0,0,0,3,3,0,3,6,0,0,0,0,4.5,4.4506702,15
"LEONG, D.",Writing,UC Irvine,,2.8,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.4485283,0
"PATTERSON, D.",Computer Science,UC Irvine,,2.8,3.3666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,4.4485283,0
"WU, L.",Engineering,UC Irvine,88,2.3,3.8506060606060606,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4.5,4.4482446,10
"MAHLER, S.",Neurobiology  Behavior,UC Irvine,100,3.5,3.773333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.4470086,0
"SCHUELLER, S.",Psychology,UC Irvine,91,3.0,3.3325,5,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,4.4,4.4455676,15
"JAFAR, S.",Electrical Engineering,UC Irvine,100,3.5,2.6426666666666665,0,4,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4.4,4.4445424,12
"LEE, A.",Economics,UC Irvine,,2.0,3.397142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.4444213,0
"CHO, A.",Informatics,UC Irvine,100,2.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.4444213,0
"LI, M.",Civil Engineering,UC Irvine,100,3.0,2.3723529411764708,0,5,0,4,0,0,0,0,5,3,4,7,0,0,0,3,4.8,4.4440002,31
"HEIM, J.",Writing,UC Irvine,100,2.5,3.242,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4.0,4.4424343,6
"GOODRIDGE, S.",Education,UC Irvine,92,2.3,3.404074074074074,0,6,7,0,0,0,4,0,0,8,6,9,0,0,0,0,5.0,4.440203,40
"BEAUCHAMP, T.",Humanities,UC Irvine,90,3.1,3.27,6,4,3,0,0,4,0,0,0,5,0,9,15,0,3,0,4.5,4.439145,49
"BIETZ, M.",Informatics,UC Irvine,86,2.4,3.5818181818181816,7,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,4.4,4.4339128,21
"COTMAN, C.",Biological Sciences,UC Irvine,,2.0,3.5666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.4335995,0
"CAMPBELL, D.",Biological Sciences,UC Irvine,100,2.0,3.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.4284563,0
"BAUM, E.",History,UC Irvine,86,2.6,3.4600000000000004,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4.5,4.42799,12
"BANDELJ, N.",Sociology,UC Irvine,100,2.4,3.335714285714286,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4.1,4.427698,6
"HOUSTON, S.",Music,UC Irvine,100,3.0,3.461794871794872,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.4276223,3
"LITWIN, I.",Writing,UC Irvine,100,3.5,3.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.426119,0
