name,department,school,take_again,difficulty,avg_gpa,Clear grading criteria,Respected,Get ready to read,Skip class? You won't pass.,Tough grader,Accessible outside class,Graded by few things,Lecture heavy,Test heavy,Inspirational,Amazing lectures,Caring,Gives good feedback,Participation matters,Hilarious,Lots of homework,rating,score,total_tags
"MURRAY, C.",Chemistry,UC Irvine,68,4.6,2.588333333333333,6,0,0,0,6,0,9,5,8,0,0,0,0,0,3,0,3.1,3.2362905,37
"GOODRICH, M.",Computer Science,UC Irvine,70,3.5,3.234375,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3.2,3.2265344,9
"TURNER, J.",Management,UC Irvine,50,3.7,3.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.2265186,0
"ZHAO, W.",Science,UC Irvine,,2.8,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3.2241316,0
"MORRISSETTE, N.",Biological Sciences,UC Irvine,44,3.6,3.186190476190476,4,0,6,4,0,0,0,4,0,0,0,0,0,0,0,0,3.0,3.2225251,18
"FULLER, M.",Chinese,UC Irvine,67,3.9,3.392352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3.3,3.2212534,4
"DETWILER, R.",Civil Engineering,UC Irvine,43,3.1,2.788125,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3.5,3.2184114,3
"POULOS, T.",Biology,UC Irvine,23,3.1,2.645,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,3.2,3.21827,12
"HEYDUK, A.",Chemistry,UC Irvine,0,3.8,3.005714285714286,0,0,0,0,3,0,4,5,6,0,0,0,0,0,0,0,3.3,3.2157745,18
"WANG, D.",Mathematics,UC Irvine,56,3.2,2.8644736842105263,0,0,0,0,6,0,4,0,4,0,0,5,0,3,0,0,3.2,3.2140996,22
"TONKOVICH, A.",Humanities,UC Irvine,40,4.1,3.0452777777777773,0,0,5,3,14,10,0,0,0,0,0,0,7,0,0,5,3.3,3.2067943,44
"BABACI-WILHITE, Z.",Education,UC Irvine,55,3.0,3.86,0,3,4,6,0,0,0,0,0,3,3,3,0,4,0,0,3.2,3.2059953,26
"MORALES, A.",Literature,UC Irvine,75,2.8,3.5388000000000006,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,2.8,3.2051494,6
"ODA, T.",Writing,UC Irvine,,2.7,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,3.203282,0
"AHMED, I.",Informatics,UC Irvine,40,3.0,3.770000000000001,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2.5,3.2032797,3
"ESLAMI, M.",English,UC Irvine,50,3.2,2.554,3,0,0,0,5,0,0,0,0,0,0,6,11,0,0,5,3.3,3.2022943,30
"WILFORD, J.",Public Health,UC Irvine,60,3.4,2.865882352941176,3,0,0,0,0,0,4,4,0,0,0,0,0,3,0,0,3.2,3.2010305,14
"HUANG, L.",Biological Sciences,UC Irvine,,3.3,3.277222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.1943836,0
"BUCHMEIER, M.",Biology,UC Irvine,40,3.8,3.4855555555555555,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.1920245,7
"JESSIE, D.",Mathematics,UC Irvine,56,3.8,2.4292,6,4,0,8,0,0,0,0,0,0,3,4,4,0,0,0,3.2,3.1919866,29
"OLSON, B.",Environmental Science,UC Irvine,100,3.1,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,3.1916113,0
"CHEN, C.",Psychology,UC Irvine,0,3.1,3.1072727272727274,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.1904376,4
"LEVINE, M.",History,UC Irvine,67,3.2,3.53,0,0,7,3,0,0,3,0,0,0,0,0,0,0,0,0,3.0,3.1898973,13
"DUFFY, J.",Economics,UC Irvine,50,4.4,3.00625,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3.1,3.1884918,6
"NOVIELLO, N.",Social Science,UC Irvine,,1.9,2.473333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.185366,0
"HITE, J.",Management,UC Irvine,35,3.5,3.5545945945945943,7,3,4,3,12,0,0,0,0,0,0,0,3,7,0,4,3.2,3.1850085,43
"CONLEY, A.",Education,UC Irvine,50,3.1,3.8841666666666654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.1724517,0
"KAPLINGHAT, M.",Physics,UC Irvine,70,3.3,2.8775,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3.3,3.1720886,6
"SWANSON, E.",Economics,UC Irvine,47,3.9,2.847777777777778,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,3.4,3.1698523,12
"KHERADVAR, A.",Biomedical,UC Irvine,100,3.4,3.261818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.1684952,0
"KARANIKA, A.",Classics,UC Irvine,34,2.3,3.5089999999999995,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,3.3,3.1683254,11
"ANANDKUMAR, A.",Electrical Engineering,UC Irvine,0,3.3,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.165059,0
"ROBERTS, H.",Literature,UC Irvine,43,3.9,3.1140000000000003,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,3.0,3.1638858,10
"SOBEL, H.",Physics,UC Irvine,,3.4,2.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.159573,0
"HAYNES, D.",History,UC Irvine,50,3.1,3.2533333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.1580293,0
"SHEMEK, D.",General Studies,UC Irvine,72,2.5,3.357,3,0,9,0,4,0,0,6,0,0,0,0,0,4,0,0,3.1,3.1568918,26
"SIWY, Z.",Physics,UC Irvine,58,3.5,3.5293548387096774,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3.1,3.1500387,7
"PIRINO, G.",Biological Sciences,UC Irvine,34,3.1,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.1471503,0
"CHEN, Z.",Engineering,UC Irvine,50,3.6,3.378571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.14392,0
"ROSS, L.",Social Science,UC Irvine,50,3.3,3.535714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.1437,0
"SOLINGER, D.",Political Science,UC Irvine,34,3.3,2.7916666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.1435513,0
"RIIS, J.",Psychology & Social Behavior,UC Irvine,50,3.4,3.1475,0,0,0,8,0,0,0,4,0,0,0,6,0,4,0,0,3.1,3.1427608,22
"SOLNA, K.",Mathematics,UC Irvine,31,2.7,2.428888888888889,5,0,0,0,4,0,4,0,4,0,0,5,0,0,0,0,2.6,3.141335,22
"RAZORENOVA, O.",Biological Sciences,UC Irvine,47,3.2,3.164444444444444,0,0,5,8,0,0,0,3,3,0,4,4,0,0,0,0,3.1,3.1388054,27
"MARTINEZ, D.",Art,UC Irvine,0,3.0,3.822222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.1381168,0
"RO, A.",Public Health,UC Irvine,50,3.5,3.165,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3.0,3.1281974,6
"CHAKRABORTY, D.",Economics,UC Irvine,46,3.5,3.266,0,0,6,4,0,0,0,0,0,0,0,4,0,7,0,0,3.2,3.1276658,21
"TUCKER, L.",Physics  Astronomy,UC Irvine,78,4.0,3.5123809523809526,3,0,0,3,0,4,0,0,0,0,3,8,6,6,0,8,3.0,3.1266632,41
"PEREZ, R.",Sociology,UC Irvine,100,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.1266243,0
"KLEINFELDER, S.",Engineering,UC Irvine,100,3.4,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3.125321,0
"DELLACA, R.",Mathematics,UC Irvine,63,3.5,2.458064516129032,6,6,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3.1,3.1238842,20
"THORNTON, K.",Biology,UC Irvine,34,4.0,2.853333333333333,0,0,5,3,3,0,6,5,3,0,0,0,0,0,0,0,3.3,3.1226404,25
"ARUM, R.",Education,UC Irvine,0,3.3,3.82,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.1215203,4
"WIIG, J.",Biological Sciences,UC Irvine,,3.0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3.1197064,0
"FIREHEART, S.",Dramatic Arts,UC Irvine,,3.0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.1197064,0
"ROMAN, S.",Mathematics,UC Irvine,53,4.1,2.578666666666666,0,3,0,4,3,0,0,0,3,3,3,6,0,0,0,0,3.0,3.1194618,25
"RICHARDSON, D.",Informatics,UC Irvine,,3.5,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.119244,0
"SYMANSKI, R.",Biological Sciences,UC Irvine,,3.6,2.786363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.1157558,0
"ROSENBERG, S.",Political Science,UC Irvine,0,3.3,3.015555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.1119738,0
"MORGAN, C.",English,UC Irvine,34,3.0,3.5440000000000005,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3.3,3.1109848,7
"SHEPPARD, V.",Business,UC Irvine,34,3.5,3.314,0,0,0,0,6,0,0,0,0,3,0,3,0,6,0,0,3.1,3.110435,18
"ALLGOOD, J.",Public Health,UC Irvine,50,2.8,3.56,3,0,3,0,3,5,6,0,0,0,0,0,0,0,0,0,3.2,3.1099741,20
"MOSALLAM, A.",Civil Engineering,UC Irvine,0,2.9,3.425555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.1045277,0
"NEGEN, J.",Psychology,UC Irvine,,2.3,3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.1027138,0
"JIANG, L.",Economics,UC Irvine,43,2.8,3.605454545454545,3,0,5,6,0,3,0,0,0,0,0,3,0,0,0,0,3.0,3.1025207,20
"XIE, X.",Computer Science,UC Irvine,56,3.8,3.450714285714286,5,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3.1,3.096946,12
"SYKES, B.",Criminology Law  Society,UC Irvine,56,4.1,3.198571428571428,0,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,2.9,3.0956419,11
"SIMS, R.",English,UC Irvine,43,3.9,2.747090909090909,0,0,6,0,0,3,0,0,0,0,0,0,5,3,0,3,3.1,3.0941803,20
"COLIVA, A.",Humanities,UC Irvine,52,3.5,3.49,3,8,0,7,0,0,0,3,0,4,0,0,5,7,0,0,3.1,3.0933359,37
"BAUER, A.",Music,UC Irvine,0,3.3,3.0783333333333327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.0918183,0
"WILKINSON, J.",Mathematics,UC Irvine,42,4.1,2.362380952380952,0,0,0,0,5,0,4,6,5,0,0,4,0,0,0,0,3.1,3.0874133,24
"FORTUN, K.",Anthropology,UC Irvine,60,2.4,3.624285714285714,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3.1,3.0862498,10
"NAVARRO, P.",Economics,UC Irvine,50,2.0,3.41125,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,3.0,3.0853167,9
"REINER, N.",Writing,UC Irvine,50,3.5,3.2593750000000004,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3.0,3.0830257,6
"JIN, W.",Civil Engineering,UC Irvine,100,3.4,3.2946153846153843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.082955,0
"LANNING, J.",Civil Engineering,UC Irvine,50,4.0,3.568387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0824752,0
"KADANDALE, P.",Biological Sciences,UC Irvine,38,4.3,3.2809000000000004,0,0,10,4,12,0,3,0,9,0,0,0,0,0,0,0,3.1,3.0801368,38
"RICHEY, T.",Management,UC Irvine,67,3.8,3.75775,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3.1,3.0798934,11
"LOUIE, L.",Management,UC Irvine,0,3.5,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.07888,0
"MUELLER, L.",Ecology & Evolutionary Biology,UC Irvine,,2.7,3.728717948717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,3.0785508,0
"TERNG, C.",Mathematics,UC Irvine,,3.1,2.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.0779803,0
"SHAH, N.",Economics,UC Irvine,40,3.3,3.0823333333333336,0,3,7,0,5,0,0,3,4,0,0,0,0,0,0,7,3.1,3.0743752,29
"SKAPERDAS, S.",Economics,UC Irvine,,2.9,3.3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,3.0733073,0
"ZHANG, X.",Mathematics,UC Irvine,45,4.5,2.847368421052632,0,0,0,0,7,0,7,7,9,0,0,0,0,0,0,6,2.9,3.0714765,36
"KNIGHT, D.",Chemical Engineering,UC Irvine,50,3.5,3.2581818181818183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.069471,0
"SUDDERTH, E.",Computer Science,UC Irvine,50,4.1,3.375,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,3.4,3.0662045,11
"HOPSTER, H.",Physics,UC Irvine,,3.9,3.011851851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,3.0643966,0
"LIU, F.",Mechanical Engineering,UC Irvine,50,4.2,3.348181818181818,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,4,3.1,3.0634573,14
"FLESOCK, M.",Psychology,UC Irvine,,3.6,2.7750000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.061697,0
"KOMZSIK, L.",Mathematics,UC Irvine,56,3.4,2.6412500000000003,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3.1,3.0611987,6
"HERNANDEZ, W.",Management,UC Irvine,48,3.9,3.3581481481481483,0,4,6,0,0,3,0,7,0,3,0,5,0,0,0,9,3.0,3.0607562,37
"DIMAS, D.",Mechanical Engineering,UC Irvine,50,3.1,3.1341666666666668,0,0,0,0,5,0,0,5,0,3,0,4,0,0,0,8,3.1,3.060645,25
"GOKHALE, M.",Physics  Astronomy,UC Irvine,58,3.5,3.2666666666666666,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2.8,3.060416,9
"ZAREIAN, F.",Civil Engineering,UC Irvine,30,4.4,2.4883098591549304,0,0,3,0,11,0,7,0,10,0,0,0,0,0,0,0,3.1,3.0594034,31
"BARWICK, S.",Physics,UC Irvine,30,3.8,3.1398901098901093,0,0,6,3,6,0,5,0,13,0,0,0,0,0,0,9,3.1,3.058832,42
"DOWD, C.",Writing,UC Irvine,72,3.5,3.46625,0,0,3,0,5,0,5,0,0,0,0,4,6,0,0,0,3.1,3.0578249,23
"KISAILUS, D.",Materials Engineering,UC Irvine,50,3.5,3.0325,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3.0,3.0570908,4
"CHOU, P.",Engineering,UC Irvine,,4.1,3.8415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.0563333,0
"WHITELEY, J.",Social Science,UC Irvine,50,2.0,3.664905660377359,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,2.9,3.055729,10
"PALMQUIST, T.",English,UC Irvine,,3.5,2.8200000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.0524337,0
"VELAYUDHAN, T.",Economics,UC Irvine,50,4.2,3.18,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3.2,3.0518842,6
"CHOI, C.",East Asian Lang. & Literature,UC Irvine,72,3.4,2.950833333333333,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,2.7,3.0502415,7
"HIPP, J.","Criminology, Law & Society",UC Irvine,0,3.5,3.1325000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.048963,0
"RIGGS, H.",Japanese,UC Irvine,72,4.4,3.16089552238806,0,0,3,3,4,0,0,0,0,0,0,0,0,5,0,0,3.0,3.0485754,15
"GRATTON, E.",Biomedical,UC Irvine,50,2.0,3.847142857142857,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0447874,3
"CHAVIRA, R.",Social Science,UC Irvine,23,2.4,2.9878846153846155,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3.0,3.0428457,8
"LIN, K.",Engineering,UC Irvine,17,3.2,3.033,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3.1,3.0396605,7
"KWON, Y.",Pharmaceutical Sciences,UC Irvine,50,4.5,3.328214285714285,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0383136,3
"RITZ, T.",Physics,UC Irvine,49,4.6,3.5704761904761897,0,0,0,3,6,0,4,0,5,0,0,0,0,0,0,7,3.0,3.0380263,25
"GIBSON, M.",Mathematics,UC Irvine,30,4.3,2.285,0,0,0,4,4,0,0,3,4,0,0,0,0,0,0,0,1.9,3.037092,15
"TUCKER, S.",Music,UC Irvine,67,2.8,3.911785714285714,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3.8,3.0359902,6
"YU, Y.",Statistics,UC Irvine,54,4.1,2.54875,0,0,5,0,0,0,3,0,6,0,0,0,0,0,0,0,3.0,3.0343742,14
"MUKAMEL, D.",Health Science,UC Irvine,75,4.0,2.93,0,0,0,5,0,0,5,3,5,0,0,0,0,0,0,0,3.0,3.0341327,18
"JUERGENS, M.",Management,UC Irvine,0,2.5,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3.030065,0
"NARDI, B.",Computer Science,UC Irvine,0,2.2,3.3316666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0298233,0
"SCHRADER, B.",Political Science,UC Irvine,0,3.0,3.0250000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.027015,0
"BRINDLEY, A.",Chemistry,UC Irvine,60,3.3,3.0799999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,3.022533,0
"TINSLEY, E.",Asian Studies,UC Irvine,47,2.8,3.550625,0,0,6,0,3,0,6,7,0,0,0,6,0,0,0,0,2.8,3.021442,28
"KIRKBY, A.",Physics,UC Irvine,37,4.9,3.021818181818182,0,0,0,0,15,0,0,7,3,0,0,0,0,7,0,13,3.0,3.0181754,45
"RIN, B.",Logic & Philosophy,UC Irvine,,1.5,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.0180502,0
"CHERNYSHOFF, N.",Economics,UC Irvine,56,4.6,2.866,0,0,0,0,11,0,0,8,10,0,0,0,0,8,0,11,3.0,3.0170293,48
"JARECKI, S.",Computer Information Systems,UC Irvine,49,3.4,3.04,3,0,7,0,0,0,7,0,7,0,0,7,0,0,0,3,3.0,3.016704,34
"MILLER, F.",Public Health,UC Irvine,,2.8,3.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,3.014678,0
"LILJEHOLM, M.",Cognitive Science,UC Irvine,42,4.0,3.023333333333333,0,0,0,0,3,0,0,6,6,0,0,4,0,0,0,0,3.0,3.0123937,19
"SHI, F.",Chemical Engineering,UC Irvine,34,2.6,3.153333333333333,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3.0121992,3
"LEW, A.",Biology,UC Irvine,39,4.0,3.256818181818182,0,0,0,3,8,0,0,5,4,0,0,0,0,4,0,0,3.0,3.010596,24
"GE, N.",Chemistry,UC Irvine,42,5.0,2.6,0,0,0,0,14,0,5,9,9,0,0,0,0,6,0,0,3.0,3.0104105,43
"BARANOVSKY, V.",Mathematics,UC Irvine,50,3.3,2.8270000000000004,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.010221,3
"MANDELSHTAM, V.",Chemistry,UC Irvine,28,3.3,2.724285714285714,0,0,10,3,4,0,3,4,15,0,0,0,0,0,0,6,3.0,3.0098002,45
"BUOTE, D.",Physics,UC Irvine,50,3.3,2.94,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0077865,3
"MCNAUGHTON, B.",Biological Sciences,UC Irvine,0,5.0,3.764285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0073555,0
"FOREMAN, M.",Mathematics,UC Irvine,40,4.9,2.526363636363637,0,0,0,0,5,0,0,4,0,0,0,0,0,3,0,5,3.0,3.0036736,17
"LEMNITZER, A.",Civil Engineering,UC Irvine,,3.8,3.255510204081633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.0017796,0
"STEPAN-NORRIS, J.",Sociology,UC Irvine,,3.0,2.9466666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.9997418,0
"LUKOWSKI, A.",Psychology,UC Irvine,43,4.6,2.822173913043478,0,0,10,0,12,0,0,3,6,0,0,0,0,0,0,4,3.0,2.999697,35
"SOMMER, S.",Management,UC Irvine,41,3.5,3.237272727272728,0,0,7,6,5,0,0,0,0,0,0,0,0,3,0,0,3.0,2.9985652,21
"RAJARAMAN, A.",Physics,UC Irvine,34,3.3,2.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.9967048,0
"NICHOLLS, W.",Planning Policy  Design,UC Irvine,34,3.5,3.2746153846153843,0,0,14,0,8,4,4,3,4,0,0,0,0,0,0,0,3.0,2.995932,37
"WRIGHT, C.",Psychology & Social Behavior,UC Irvine,50,3.8,3.0392,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,3.0,2.9903696,10
"MILLWARD, J.",History,UC Irvine,67,2.4,3.668823529411765,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.987922,3
"GUIDOTTI, P.",Mathematics,UC Irvine,0,4.4,2.314,0,0,4,0,12,0,0,6,12,0,0,0,0,0,0,4,3.0,2.984315,38
"POURMOHAMMADI, H.",Management,UC Irvine,43,3.5,3.157142857142856,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.9814048,3
"KENT, B.",Philosophy,UC Irvine,50,3.5,2.8043750000000003,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,2.9809868,3
"REGAN, A.",Civil Engineering,UC Irvine,25,2.8,3.450434782608696,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.9790244,6
"TRIMBLE, V.",Physics,UC Irvine,0,2.9,3.24875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.9785573,0
"LEON, M.",Biology,UC Irvine,64,3.3,3.1650000000000005,0,0,5,0,11,0,0,10,4,0,0,0,0,0,0,0,3.0,2.9784114,30
"WALTER, M.",Engineering,UC Irvine,36,3.6,3.662696629213484,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,2.5,2.9765632,9
"KNUFF, D.",Management,UC Irvine,50,2.8,2.9033333333333338,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.9752164,6
"SCHUELE, D.",Criminology,UC Irvine,,4.1,3.023333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2.9750304,0
"RICHLAND, L.",Education,UC Irvine,0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.9735475,0
"NIE, Q.",Mathematics,UC Irvine,0,2.9,2.56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.9725456,3
"BOWMAN, W.",Materials Engineering,UC Irvine,34,2.4,3.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.9717193,0
"CHEN, L.",Mathematics,UC Irvine,67,3.9,2.784375,5,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3.1,2.9670935,11
"SAARI, D.",Economics,UC Irvine,34,3.7,3.2525,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.9,2.9659874,3
"BALDI, B.",Statistics,UC Irvine,45,3.5,2.639295774647888,3,0,0,0,10,0,0,0,5,0,0,0,0,9,0,6,3.0,2.9651866,33
"PALERMO, A.",Dramatic Arts,UC Irvine,0,1.0,3.8038461538461528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.9634817,0
"BURT, E.",Languages,UC Irvine,0,3.2,3.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,2.9614937,0
"PATEL, A.",Art History,UC Irvine,0,3.7,3.201764705882353,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,2.954857,3
"BUCK, R.",Music,UC Irvine,,3.3,3.866666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,2.9469,0
"FOUSER, D.",Humanities,UC Irvine,,3.6,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,2.9454494,0
"EMERSON, J.",Biology,UC Irvine,38,3.8,3.125,0,0,3,0,3,0,0,6,4,0,0,3,0,0,0,0,2.8,2.945287,19
"BAJAJ, A.",Writing,UC Irvine,34,4.0,3.205,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3.0,2.9430897,6
"KARWIN, C.",Physics  Astronomy,UC Irvine,50,4.0,2.79375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.9416173,0
"DIMENDBERG, E.",Film,UC Irvine,0,3.0,3.701578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.9403112,0
"PRESSMAN, S.",Psychiatry & Human Behavior,UC Irvine,56,2.3,3.915,0,0,0,0,0,0,0,3,0,6,0,3,0,4,0,6,3.5,2.9367366,22
"KOLAY, S.",Business,UC Irvine,20,2.8,3.5057894736842106,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2.6,2.9357214,9
"WALSBERG, E.",Mathematics,UC Irvine,50,3.6,2.944117647058824,0,0,4,4,0,0,3,6,4,0,0,0,0,0,0,0,2.9,2.933384,21
"BANICK, K.",Humanities,UC Irvine,34,3.3,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.9328,0
"XIN, J.",Mathematics,UC Irvine,40,3.1,2.66125,6,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,2.8,2.9315267,13
"BOYRAZ, O.",Engineering,UC Irvine,25,3.6,3.1820634920634925,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.9228675,7
"LUPTAK, A.",Chemistry,UC Irvine,25,4.6,3.5025925925925923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,2.920684,0
"LALINDE, J.",Writing,UC Irvine,50,4.0,3.2437500000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.9203415,0
"PEDERSEN, I.",Biological Sciences,UC Irvine,0,3.4,3.02375,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2.2,2.9200745,6
"WOOD, S.",Dramatic Arts,UC Irvine,29,2.0,3.81,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3.0,2.915596,9
